event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F53,Jess Love,52.95,37,40,-45,45,48,53,40,53,93
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F58,Celeste Van Coeverden,56.45,-60,62,64,78,81,0,64,81,145
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F63,Sarah Hearn,59.35,52,55,58,67,72,77,58,77,135
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F69,Mele Hawthorne,68.75,70,-73,74,-83,83,-87,74,83,157
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F69,Christine Angell,68.35,45,48,-50,53,58,62,48,62,110
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F77,Disa Caspersen,70.95,45,50,55,60,67,72,55,72,127
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F77,Kim Hanssen,72.25,33,37,40,50,54,57,40,57,97
Rebels Weightlifting Club Challenge Round 3,2025-09-27,female - F86+,Helen Mclachlan,130.95,28,30,32,32,35,40,32,40,72
Rebels Weightlifting Club Challenge Round 3,2025-09-27,male - M79,Cesar Oyola,78.25,104,-107,-107,-121,121,-125,104,121,225
Rebels Weightlifting Club Challenge Round 3,2025-09-27,male - M88,Igo Lohia,84.35,-105,105,-110,122,-128,128,105,128,233
Rebels Weightlifting Club Challenge Round 3,2025-09-27,male - M94,Nick Roberts,93.45,75,80,-85,115,117,120,80,120,200
Rebels Weightlifting Club Challenge Round 3,2025-09-27,male - M110,Paul Walters,106.85,45,50,55,50,57,65,55,65,120
Rebels Weightlifting Club Challenge Round 3,2025-09-27,male - M110+,Richard Taylor,114.35,55,60,-63,68,-72,74,60,74,134
