event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Championships,2015-12-19,female,Courtney Chong,47.60,38,41,43,-52,52,-55,43,52,95
HWC Championships,2015-12-19,female,Gajia Lu,54.40,50,53,-55,62,65,-67,53,65,118
HWC Championships,2015-12-19,female,Marischa Neal,54.85,40,43,-46,52,55,58,43,58,101
HWC Championships,2015-12-19,female,Seen Lee,59.65,75,-80,-80,95,-100,-100,75,95,170
HWC Championships,2015-12-19,female,Nicky Cummins,67.20,65,67,-68,78,-80,-80,67,78,145
HWC Championships,2015-12-19,male,James Delaney,61.75,96,-100,-101,125,-128,-128,96,125,221
HWC Championships,2015-12-19,male,John Lau,60.35,62,66,68,75,80,83,68,83,151
HWC Championships,2015-12-19,male,Dun Chu,68.95,-102,102,-107,130,-136,-136,102,130,232
HWC Championships,2015-12-19,male,Francois Etoundi,77.00,120,130,0,-160,160,-170,130,160,290
HWC Championships,2015-12-19,male,Jayden Dakdouk,75.50,85,90,93,100,107,-111,93,107,200
HWC Championships,2015-12-19,male,Nicholas Chatgoglou,73.70,65,70,75,87,91,95,75,95,170
HWC Championships,2015-12-19,male,Samuel Reichler,69.05,-101,-101,-101,0,0,0,0,0,0
HWC Championships,2015-12-19,male,Zeke Beilharz,84.75,-100,100,-105,122,-127,-130,100,122,222
HWC Championships,2015-12-19,male,Bryce Morgan,87.60,90,-94,-94,-108,108,-113,90,108,198
HWC Championships,2015-12-19,male,Raymond Butler,92.70,80,85,90,100,-105,-105,90,100,190
HWC Championships,2015-12-19,male,Tom Webster,86.15,60,65,-70,80,85,90,65,90,155
HWC Championships,2015-12-19,male,Simon Mccoy,98.15,110,-117,-120,130,135,140,110,140,250
HWC Championships,2015-12-19,male,Simplice Ribouem,94.40,110,112,130,105,0,0,130,105,235
HWC Championships,2015-12-19,male,Wade Mosse,99.10,-82,82,86,110,115,0,86,115,201
HWC Championships,2015-12-19,male,Jared Tyler,94.10,80,85,-90,90,102,-110,85,102,187
HWC Championships,2015-12-19,male,Philip Wood,127.05,-140,140,-146,140,150,-160,140,150,290
HWC Championships,2015-12-19,male,Rohan Mason,78.35,52,55,58,-70,70,73,58,73,131
HWC Championships,2015-12-19,male,Paul Allen,83.05,70,73,-75,90,95,100,73,100,173
HWC Championships,2015-12-19,male,Julio Melo,116.15,70,75,77,95,100,-105,77,100,177
