event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,female,Alana Castle,68.10,32,36,-38,42,46,48,36,48,84
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,female,Joanne Phillips,92.70,41,44,47,61,66,-70,47,66,113
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Levi Deans,54.96,54,58,61,68,72,75,61,75,136
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Lachlan Lumb,66.55,62,66,70,78,84,88,70,88,158
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Zac Schwitter,78.75,96,100,-104,118,124,128,100,128,228
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Maximilian Clark,79.35,88,93,-97,120,125,-130,93,125,218
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Taj Marsh,80.30,83,88,92,105,111,117,92,117,209
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Matt Swift,88.65,92,100,106,120,127,132,106,132,238
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Eli Frew,83.10,25,28,31,33,36,39,31,39,70
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Jakob Daniels,99.95,120,125,-128,155,162,-167,125,162,287
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Matthew Barrett,101.30,-67,-67,67,78,82,85,67,85,152
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Ryan Stevenson,108.15,101,-107,111,120,133,-143,111,133,244
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Scott Mark,105.95,67,72,75,88,92,94,75,94,169
2020 Qld Club Challenge - Nambour - Round 2,2020-07-24,male,Wil Tolputt,102.80,65,70,-75,80,-85,85,70,85,155
