event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Olympifit #2,2017-08-19,female - F48,Charlotte Saxton,46.10,25,-30,31,35,-40,-40,31,35,66
Olympifit #2,2017-08-19,female - F71,Minda Penn,68.95,55,-58,-60,70,74,78,55,78,133
Olympifit #2,2017-08-19,female - F71,Cheryl Falconer,68.35,25,30,32,35,0,0,32,35,67
Olympifit #2,2017-08-19,female - F81,Sarah Lester,76.30,27,30,-32,35,38,-40,30,38,68
Olympifit #2,2017-08-19,female - F90,Angelica La Cunza-Elliott,78.80,55,58,-60,70,74,-78,58,74,132
Olympifit #2,2017-08-19,male - M56,Benjamin La Cunza-Watson,53.35,33,36,-38,44,47,50,36,50,86
Olympifit #2,2017-08-19,male - M62,Rourke Turton,61.95,63,69,-72,75,85,-90,69,85,154
Olympifit #2,2017-08-19,male - M62,Oliver Saxton,59.50,50,-55,55,60,70,-75,55,70,125
Olympifit #2,2017-08-19,male - M62,Ben Hewett,58.95,44,47,51,54,58,61,51,61,112
Olympifit #2,2017-08-19,male - M77,Zachary Oliver,74.15,70,-75,-75,95,100,105,70,105,175
Olympifit #2,2017-08-19,male - M77,Zak Taylor,70.25,55,60,65,60,-65,65,65,65,130
Olympifit #2,2017-08-19,male - M85,Louis Miller,80.50,80,85,-90,-100,100,-103,85,100,185
Olympifit #2,2017-08-19,male - M85,Joe Loverich,79.10,62,66,73,-85,90,95,73,95,168
Olympifit #2,2017-08-19,male - M89,Craig Burrows,87.26,55,-58,58,75,80,-85,58,80,138
Olympifit #2,2017-08-19,male - M89,Jeffrey De Vries,85.95,40,0,0,50,0,0,40,50,90
Olympifit #2,2017-08-19,male - M94,Thomas Smith,93.60,-125,-125,125,-155,155,-160,125,155,280
Olympifit #2,2017-08-19,male - M94,Mark Veron,89.85,-100,100,-106,140,145,-148,100,145,245
Olympifit #2,2017-08-19,male - M96,Alan Lewis,90.00,30,33,35,35,40,45,35,45,80
Olympifit #2,2017-08-19,male - M105,Keith Lightbody,96.95,-85,85,-90,120,125,-130,85,125,210
Olympifit #2,2017-08-19,male - M105,Jake Williams,95.40,86,92,-96,105,-112,-112,92,105,197
