event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"WWA U13, 15, 17 and June Open",2026-06-28,female - F58,Jessie Miles,56.10,64,67,69,84,-86,86,69,86,155
"WWA U13, 15, 17 and June Open",2026-06-28,female - F58,Elizabeth Lam,53.40,55,58,-60,76,80,82,58,82,140
"WWA U13, 15, 17 and June Open",2026-06-28,female - F63,Kiana Elliott,60.70,-95,95,98,107,112,-115,98,112,210
"WWA U13, 15, 17 and June Open",2026-06-28,female - F69,Abbey Basire,67.85,69,-73,-73,-87,87,91,69,91,160
"WWA U13, 15, 17 and June Open",2026-06-28,female - F69,Samara Robson,65.15,60,65,70,77,85,-89,70,85,155
"WWA U13, 15, 17 and June Open",2026-06-28,female - F69,Gracie Chong,67.20,60,63,-66,80,-85,-85,63,80,143
"WWA U13, 15, 17 and June Open",2026-06-28,female - F77,Joanne Chong,74.70,-72,73,-78,90,95,100,73,100,173
"WWA U13, 15, 17 and June Open",2026-06-28,female - F77,Samantha Saxton,73.00,97,102,105,-110,-110,-110,105,0,0
"WWA U13, 15, 17 and June Open",2026-06-28,female - F86,Ramona Faamausili-Fala,82.10,78,81,-85,100,105,-107,81,105,186
"WWA U13, 15, 17 and June Open",2026-06-28,female - F86,Xhurie Faamausili-Fala,83.55,48,51,-55,65,71,-75,51,71,122
"WWA U13, 15, 17 and June Open",2026-06-28,female - F86+,Karlien Van Wyk,149.75,90,95,98,110,115,120,98,120,218
"WWA U13, 15, 17 and June Open",2026-06-28,female - F86+,Samantha Ferrer Rey,101.85,47,51,56,65,70,-73,56,70,126
"WWA U13, 15, 17 and June Open",2026-06-28,female - F86+,Julia Isabel Sanchez Rubio,90.50,40,45,-48,55,-60,-63,45,55,100
"WWA U13, 15, 17 and June Open",2026-06-28,male - M60,Dylan Tay,47.95,48,51,53,65,68,70,53,70,123
"WWA U13, 15, 17 and June Open",2026-06-28,male - M60,Raphael Rivera,53.40,40,45,-48,53,-58,-58,45,53,98
"WWA U13, 15, 17 and June Open",2026-06-28,male - M60,Carus Thompson,51.15,22,24,26,28,30,-32,26,30,56
"WWA U13, 15, 17 and June Open",2026-06-28,male - M65,Jake Stanley,64.10,95,98,100,120,125,-129,100,125,225
"WWA U13, 15, 17 and June Open",2026-06-28,male - M65,Benjamin Somers,62.10,48,50,-52,60,68,-70,50,68,118
"WWA U13, 15, 17 and June Open",2026-06-28,male - M71,Joseph Burnett,70.00,91,95,98,110,-115,-115,98,110,208
"WWA U13, 15, 17 and June Open",2026-06-28,male - M71,Gregory Chong,70.90,70,75,80,85,92,-100,80,92,172
"WWA U13, 15, 17 and June Open",2026-06-28,male - M71,Louis Woods,67.50,50,54,56,65,70,-75,56,70,126
"WWA U13, 15, 17 and June Open",2026-06-28,male - M71,Finn Kenny,70.85,30,35,38,40,44,47,38,47,85
"WWA U13, 15, 17 and June Open",2026-06-28,male - M79,Aedam Quinn,73.40,95,-103,105,121,131,-140,105,131,236
"WWA U13, 15, 17 and June Open",2026-06-28,male - M79,Jacob Stanesby,71.30,85,90,100,105,115,-121,100,115,215
"WWA U13, 15, 17 and June Open",2026-06-28,male - M88,Jaeden Carlyon,84.80,115,120,-123,140,145,150,120,150,270
