event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA Christmas Lift Off,2025-12-13,female - F53,Bobbie-Lee O'Hanlon,50.21,30,35,40,45,50,-55,40,50,90
SAWLA Christmas Lift Off,2025-12-13,female - F58,Monica Pham,56.98,55,-60,-60,68,74,-78,55,74,129
SAWLA Christmas Lift Off,2025-12-13,female - F63,Dana Lightbody,60.47,45,48,51,55,60,65,51,65,116
SAWLA Christmas Lift Off,2025-12-13,female - F63,Sakthi Karunya Lenin,61.81,-44,46,48,48,52,55,48,55,103
SAWLA Christmas Lift Off,2025-12-13,female - F63,Sharika Ahad,58.29,33,38,40,40,45,50,40,50,90
SAWLA Christmas Lift Off,2025-12-13,female - F69,Danielle Senior,67.92,78,82,85,100,103,105,85,105,190
SAWLA Christmas Lift Off,2025-12-13,female - F69,Erin Laas,68.88,83,86,89,100,-104,-105,89,100,189
SAWLA Christmas Lift Off,2025-12-13,female - F69,Monique Brooks,66.44,-67,67,70,80,83,86,70,86,156
SAWLA Christmas Lift Off,2025-12-13,female - F69,Annabel Shepherd,68.32,63,66,70,-75,-75,77,70,77,147
SAWLA Christmas Lift Off,2025-12-13,female - F69,Darcey Wilkinson,65.27,-40,40,50,70,73,-76,50,73,123
SAWLA Christmas Lift Off,2025-12-13,female - F69,Avalon Gordon,67.47,32,35,40,45,50,55,40,55,95
SAWLA Christmas Lift Off,2025-12-13,female - F77,Rachel Farinola,73.84,65,68,-72,80,85,90,68,90,158
SAWLA Christmas Lift Off,2025-12-13,female - F77,Alicia Brown,76.18,-65,-65,65,80,83,86,65,86,151
SAWLA Christmas Lift Off,2025-12-13,female - F77,Jessica Brogan,75.62,60,63,-66,75,78,80,63,80,143
SAWLA Christmas Lift Off,2025-12-13,female - F77,Abbey Jones,73.05,35,40,45,55,60,65,45,65,110
SAWLA Christmas Lift Off,2025-12-13,female - F86+,Belinda Webber,109.53,50,53,-56,71,-74,75,53,75,128
SAWLA Christmas Lift Off,2025-12-13,male - M65,Isaac Do,63.45,95,100,-105,110,115,120,100,120,220
SAWLA Christmas Lift Off,2025-12-13,male - M65,Phillip Nguyen,64.69,80,90,-105,110,-120,-127,90,110,200
SAWLA Christmas Lift Off,2025-12-13,male - M65,Dongjae Ryoo,64.59,70,73,77,88,-91,92,77,92,169
SAWLA Christmas Lift Off,2025-12-13,male - M71,Lenin Pichiayan,69.51,-66,-67,-67,0,0,0,0,0,0
SAWLA Christmas Lift Off,2025-12-13,male - M79,Dominic Bigg,71.72,90,96,102,115,-120,120,102,120,222
SAWLA Christmas Lift Off,2025-12-13,male - M88,Maksymilian Rusowski,80.60,97,102,106,125,130,135,106,135,241
SAWLA Christmas Lift Off,2025-12-13,male - M88,Francesco Saverio Lunerti,83.25,100,-103,103,120,125,-131,103,125,228
SAWLA Christmas Lift Off,2025-12-13,male - M88,Anis Rachid,84.82,85,92,96,120,126,-130,96,126,222
SAWLA Christmas Lift Off,2025-12-13,male - M88,Allan Jin,81.35,70,75,-80,90,95,100,75,100,175
SAWLA Christmas Lift Off,2025-12-13,male - M94,John Young,93.62,-77,77,80,100,105,-110,80,105,185
SAWLA Christmas Lift Off,2025-12-13,male - M110,Samuel Rijken,103.00,95,100,-110,120,-125,0,100,120,220
SAWLA Christmas Lift Off,2025-12-13,male - M110,Peter Duggan,102.21,55,60,63,75,80,85,63,85,148
SAWLA Christmas Lift Off,2025-12-13,male - M110+,Aaron Gray,113.35,110,115,117,140,146,-150,117,146,263
