event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Club Competition Split Round,2017-06-24,female,Shayne Dumka,53.70,33,35,37,41,-44,-45,37,41,78
Club Competition Split Round,2017-06-24,female,Tamara Coleman,60.60,52,55,57,68,72,75,57,75,132
Club Competition Split Round,2017-06-24,female,Hannah Spinks,59.90,47,49,51,56,59,62,51,62,113
Club Competition Split Round,2017-06-24,female,Shirley Gresham,60.60,22,23,-24,25,27,28,23,28,51
Club Competition Split Round,2017-06-24,male,Lydia Kochanowski,66.40,45,-48,48,-65,65,70,48,70,118
Club Competition Split Round,2017-06-24,female,Karen Bushell,77.65,30,32,33,41,43,-46,33,43,76
Club Competition Split Round,2017-06-24,female,Melanie Richardson,84.95,36,39,41,55,-58,58,41,58,99
Club Competition Split Round,2017-06-24,female,Anita Millington,142.40,64,68,-71,85,90,94,68,94,162
Club Competition Split Round,2017-06-24,male,Michael Pickrell,63.50,70,-73,74,90,-95,95,74,95,169
Club Competition Split Round,2017-06-24,male,Ben Cooper,76.65,-45,45,50,55,60,65,50,65,115
Club Competition Split Round,2017-06-24,male,Sean Fitzgerald,80.10,105,110,115,125,130,135,115,135,250
Club Competition Split Round,2017-06-24,male,Alex Placogiannakis,80.85,67,70,73,-92,-92,92,73,92,165
Club Competition Split Round,2017-06-24,male,Lucas Amicosante,83.30,40,-43,-43,50,55,-58,40,55,95
Club Competition Split Round,2017-06-24,male,Tim Sumpton,88.30,75,79,-83,95,100,105,79,105,184
Club Competition Split Round,2017-06-24,male,Dale Hall-Bowden,94.35,93,-97,97,110,115,118,97,118,215
Club Competition Split Round,2017-06-24,male,James Thomas,96.20,85,90,95,115,120,-125,95,120,215
Club Competition Split Round,2017-06-24,male,Mick Burton,103.40,-90,-90,90,120,125,127,90,127,217
