event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Alive Barbell Club Affiliation Cup,2014-01-25,female - F58,Natalie Cardeno,53.60,30,31,32,50,51,52,32,52,84
Alive Barbell Club Affiliation Cup,2014-01-25,female - F63,Nadine Newbery,59.60,49,51,53,62,65,67,53,67,120
Alive Barbell Club Affiliation Cup,2014-01-25,female - F63,Jessica Kelly,59.40,25,28,31,35,40,45,31,45,76
Alive Barbell Club Affiliation Cup,2014-01-25,female - F63,Madeline Kelly,60.90,25,28,31,35,40,45,31,45,76
Alive Barbell Club Affiliation Cup,2014-01-25,female - F69,Rebecca Sonter,64.90,25,28,30,35,38,40,30,40,70
Alive Barbell Club Affiliation Cup,2014-01-25,female - F75,Rachel Smith,74.00,28,30,33,40,43,46,33,46,79
Alive Barbell Club Affiliation Cup,2014-01-25,female - F75+,Nikki Waitai,78.90,30,33,-36,39,42,45,33,45,78
Alive Barbell Club Affiliation Cup,2014-01-25,female - F64,Michelle Davison,61.30,-44,44,46,55,58,-60,46,58,104
Alive Barbell Club Affiliation Cup,2014-01-25,male - M94,Kurei Smith,85.10,61,65,72,70,75,87,72,87,159
Alive Barbell Club Affiliation Cup,2014-01-25,male - M94,George Lobo,86.30,30,40,50,60,-65,65,50,65,115
Alive Barbell Club Affiliation Cup,2014-01-25,male - M105,Matthew Jones,95.40,45,50,60,70,75,85,60,85,145
Alive Barbell Club Affiliation Cup,2014-01-25,male - M81,Juan Murphy,78.10,50,55,60,70,75,82,60,82,142
Alive Barbell Club Affiliation Cup,2014-01-25,male - M81,Scott Williams,79.20,40,45,50,50,55,60,50,60,110
Alive Barbell Club Affiliation Cup,2014-01-25,male - M81,Justin Newbery,73.50,40,42,45,55,58,60,45,60,105
Alive Barbell Club Affiliation Cup,2014-01-25,male - M96,Damien Neville,91.20,55,56,57,68,72,75,57,75,132
