event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"Presidents Cup Rd4, South Region",2023-08-12,female - F55,Ava Pickrell,51.25,29,32,35,36,40,45,35,45,80
"Presidents Cup Rd4, South Region",2023-08-12,female - F59,Shaziye Parish,58.55,46,48,50,68,70,72,50,72,122
"Presidents Cup Rd4, South Region",2023-08-12,female - F71,Gabrielle Osborne,67.00,27,30,32,37,40,43,32,43,75
"Presidents Cup Rd4, South Region",2023-08-12,female - F76,Chloe Bone,76.00,32,35,38,42,45,48,38,48,86
"Presidents Cup Rd4, South Region",2023-08-12,female - F87,Danielle Pickrell,82.40,59,62,-65,73,76,78,62,78,140
"Presidents Cup Rd4, South Region",2023-08-12,male - M73,Reuben Mah Han Yang,70.25,75,-78,78,95,98,100,78,100,178
"Presidents Cup Rd4, South Region",2023-08-12,male - M81,Christopher Loftus,76.00,48,52,55,62,67,71,55,71,126
"Presidents Cup Rd4, South Region",2023-08-12,male - M81,Tony Hagar,78.00,35,-38,38,45,48,50,38,50,88
"Presidents Cup Rd4, South Region",2023-08-12,male - M96,Tom Doi,91.85,-69,69,73,81,86,90,73,90,163
"Presidents Cup Rd4, South Region",2023-08-12,male - M109,Tim Boys,108.65,91,95,99,-120,125,130,99,130,229
"Presidents Cup Rd4, South Region",2023-08-12,male - M109,Mat Johnston,107.60,65,70,75,80,85,90,75,90,165
"Presidents Cup Rd4, South Region",2023-08-12,male - M109+,Alex Panton,133.95,39,41,43,55,60,-63,43,60,103
