event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Titans Open Competition,2014-08-02,female,Kate Moore,51.81,44,48,-52,55,60,-64,48,60,108
Titans Open Competition,2014-08-02,female,Kristy Mann,68.97,55,59,63,70,76,-81,63,76,139
Titans Open Competition,2014-08-02,female,Maria Katrina Calvo,65.55,36,40,-42,47,53,-59,40,53,93
Titans Open Competition,2014-08-02,female,Lea Graziani,73.82,40,43,-47,59,62,71,43,71,114
Titans Open Competition,2014-08-02,male,Aydan McMahon,68.05,98,-102,-102,115,120,121,98,121,219
Titans Open Competition,2014-08-02,male,Cayle Horder,66.76,90,-96,-96,100,105,110,90,110,200
Titans Open Competition,2014-08-02,male,Andrew Wang,67.92,77,81,83,102,-106,-106,83,102,185
Titans Open Competition,2014-08-02,male,Rocky Dean-Shoji,68.26,62,66,70,84,89,92,70,92,162
Titans Open Competition,2014-08-02,male,Dean Goodchild,75.24,54,57,61,73,77,80,61,80,141
Titans Open Competition,2014-08-02,male,Gavin Crown,83.97,94,99,-103,110,118,124,99,124,223
Titans Open Competition,2014-08-02,male,Ismail Haskara,83.31,45,46,-55,65,73,85,46,85,131
Titans Open Competition,2014-08-02,male,Stephen Johnstone,97.18,80,86,91,102,111,-121,91,111,202
Titans Open Competition,2014-08-02,male,John Zelenjak,102.50,70,75,81,85,92,-100,81,92,173
