event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F59,Bianca Fitzpatrick,58.60,40,44,-48,60,-65,65,44,65,109
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F64,Madeline Bennett,63.70,50,-53,53,65,68,-73,53,68,121
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F64,Melissa Hanson,60.18,-49,50,53,60,63,66,53,66,119
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F64,Jessica Fiddymont,63.90,46,-48,48,56,61,65,48,65,113
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F64,Nat Vanetti,59.90,41,-43,-44,49,-51,51,41,51,92
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F64,Jennifer Carter,63.74,51,56,-58,-73,0,0,56,0,0
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F71,Camilla Fogagnolo,70.54,72,-77,80,100,105,-110,80,105,185
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F71,Rebecca Richardson,66.02,53,56,60,79,83,-86,60,83,143
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F71,Jade Gluskie,69.64,49,52,55,64,67,70,55,70,125
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F76,Mya Venn,74.86,54,57,59,68,71,-73,59,71,130
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F76,Jorja Love,71.14,47,50,52,64,-67,67,52,67,119
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F76,Beth Isaac,72.78,33,35,-37,46,-49,49,35,49,84
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F81,Tegan Knee,77.48,57,60,63,65,68,-71,63,68,131
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F87,Jacqueline Saward,86.38,-72,72,-76,91,96,-99,72,96,168
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F87+,Sophie Kline,95.74,65,67,70,80,-84,86,70,86,156
"WTI State Seniors,  Chris Chugg Tournament  and PC4",2021-07-24,female - F87+,Annaliese Owen,99.50,60,-63,64,78,80,82,64,82,146
