event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian School Championships incl School League 2,2016-06-10,female,Emma Fewtrell-Rush,55.50,25,-30,-30,25,30,-35,25,30,55
Victorian School Championships incl School League 2,2016-06-10,female,Hailee Stokes,61.10,25,30,-35,30,35,40,30,40,70
Victorian School Championships incl School League 2,2016-06-10,female,Deanna Bax,68.30,55,60,0,52,54,0,60,54,114
Victorian School Championships incl School League 2,2016-06-10,female,Emily Mcintyre,68.90,25,30,-35,30,35,-37,30,35,65
Victorian School Championships incl School League 2,2016-06-10,female,Sofia Kranjec,76.90,68,72,75,88,92,95,75,95,170
Victorian School Championships incl School League 2,2016-06-10,male,Sam Gardiner,54.10,43,47,-51,55,60,-63,47,60,107
Victorian School Championships incl School League 2,2016-06-10,male,Andrew Macfarlane,52.45,-40,-40,40,50,58,-64,40,58,98
Victorian School Championships incl School League 2,2016-06-10,male,Joseph Kaminsky,39.85,20,23,25,25,28,30,25,30,55
Victorian School Championships incl School League 2,2016-06-10,male,Jack Brownie,61.65,30,33,35,40,45,48,35,48,83
Victorian School Championships incl School League 2,2016-06-10,male,Matthew Damches,66.35,60,0,0,80,0,0,60,80,140
Victorian School Championships incl School League 2,2016-06-10,male,Travis Rowden,66.50,30,37,40,45,50,55,40,55,95
Victorian School Championships incl School League 2,2016-06-10,male,Jackson Pitts,66.15,30,35,40,40,45,47,40,47,87
Victorian School Championships incl School League 2,2016-06-10,male,Bailey Stokes,67.80,30,0,0,40,0,0,30,40,70
Victorian School Championships incl School League 2,2016-06-10,male,Matthew Catalfamo,76.45,33,37,41,45,50,53,41,53,94
Victorian School Championships incl School League 2,2016-06-10,male,Thomas Easton,70.80,30,34,36,36,40,-43,36,40,76
Victorian School Championships incl School League 2,2016-06-10,male,Noah Woolridge,71.85,20,23,25,25,29,33,25,33,58
Victorian School Championships incl School League 2,2016-06-10,male,Jayden Dakdouk,81.85,70,0,0,90,0,0,70,90,160
Victorian School Championships incl School League 2,2016-06-10,male,Nicholas Chatgoglou,78.35,50,0,0,70,0,0,50,70,120
Victorian School Championships incl School League 2,2016-06-10,male,Bryce Morgan,93.10,80,0,0,100,0,0,80,100,180
Victorian School Championships incl School League 2,2016-06-10,male,Bailey Wilson,105.35,50,55,60,70,75,80,60,80,140
Victorian School Championships incl School League 2,2016-06-10,male,Christopher Zago,111.30,33,36,38,38,42,45,38,45,83
