event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Memorial Open Competition,2023-08-25,female,Jun Yue,48.48,29,32,-34,42,-45,-45,32,42,74
Memorial Open Competition,2023-08-25,female,Mira Mohan,54.40,-35,35,40,45,50,53,40,53,93
Memorial Open Competition,2023-08-25,female,Katelyn Ellis,53.84,35,38,40,45,48,50,40,50,90
Memorial Open Competition,2023-08-25,female,Bonna Valdecanas,53.88,37,-40,-41,43,-46,49,37,49,86
Memorial Open Competition,2023-08-25,female,Emily Dennis,57.30,35,38,40,46,49,52,40,52,92
Memorial Open Competition,2023-08-25,female,Charlotte Veldheer,63.18,52,56,-60,72,76,-81,56,76,132
Memorial Open Competition,2023-08-25,female,Jlenia Sagaria,63.50,48,52,55,60,64,-67,55,64,119
Memorial Open Competition,2023-08-25,female,Ashlee Peet,61.56,48,51,-53,59,62,64,51,64,115
Memorial Open Competition,2023-08-25,female,Lauren Sampson,61.68,41,45,48,55,59,63,48,63,111
Memorial Open Competition,2023-08-25,female,Maggie Maree,60.10,40,42,45,50,53,55,45,55,100
Memorial Open Competition,2023-08-25,female,Isabella Cortes Sadovnik,63.60,60,63,-67,-72,-73,0,63,0,0
Memorial Open Competition,2023-08-25,female,Elysha Casey,65.10,65,70,74,75,80,84,74,84,158
Memorial Open Competition,2023-08-25,female,Louise Webster,67.28,30,-32,-33,43,-46,-47,30,43,73
Memorial Open Competition,2023-08-25,female,Christie Dutra,72.48,78,-81,-81,95,101,-104,78,101,179
Memorial Open Competition,2023-08-25,female,Khanh Uyen Hoang,74.28,65,-68,-69,73,76,79,65,79,144
Memorial Open Competition,2023-08-25,female,Claire Roche,74.04,-37,38,41,45,48,51,41,51,92
Memorial Open Competition,2023-08-25,female,Erin Hakopa,85.44,50,54,58,68,72,76,58,76,134
Memorial Open Competition,2023-08-25,female,Stevie-Lee Price,91.64,49,52,55,60,64,-68,55,64,119
Memorial Open Competition,2023-08-25,female,Stacey Rapana,114.94,45,48,51,58,62,66,51,66,117
Memorial Open Competition,2023-08-25,female,Jessica Treweek,97.74,34,36,38,48,52,55,38,55,93
Memorial Open Competition,2023-08-25,male,Noah Weir,50.74,38,41,-43,58,61,-62,41,61,102
Memorial Open Competition,2023-08-25,male,Harrison Nguyen,57.14,-70,70,75,93,97,-100,75,97,172
Memorial Open Competition,2023-08-25,male,Michael Nguyen,65.68,80,84,88,110,-114,-115,88,110,198
Memorial Open Competition,2023-08-25,male,Jack Yang,72.84,105,0,0,121,0,0,105,121,226
Memorial Open Competition,2023-08-25,male,Edwin Shen,72.92,-85,86,-93,-110,112,-120,86,112,198
Memorial Open Competition,2023-08-25,male,Vincent Wang,72.20,80,-85,87,100,106,-111,87,106,193
Memorial Open Competition,2023-08-25,male,Rafael Iii Carabana,70.26,65,70,75,80,90,95,75,95,170
Memorial Open Competition,2023-08-25,male,Aaron Prasad,72.74,-68,-70,-70,0,0,0,0,0,0
Memorial Open Competition,2023-08-25,male,Mark Guanzon,80.04,115,-120,-121,140,-145,-147,115,140,255
Memorial Open Competition,2023-08-25,male,Thuong Kim Nguyen,79.16,87,90,93,106,111,115,93,115,208
Memorial Open Competition,2023-08-25,male,Bao-Du Bui,79.00,80,84,88,100,-104,-105,88,100,188
Memorial Open Competition,2023-08-25,male,Aidan Maughan,75.12,80,-84,-85,101,105,-109,80,105,185
Memorial Open Competition,2023-08-25,male,Jason Zhi Cheng Zhu,79.72,78,-83,-83,105,-111,-111,78,105,183
Memorial Open Competition,2023-08-25,male,Leo Manny,86.26,110,115,120,140,150,160,120,160,280
Memorial Open Competition,2023-08-25,male,Bryan Ngo,87.72,105,-108,-110,125,-130,-132,105,125,230
Memorial Open Competition,2023-08-25,male,Sebastian Carrall,83.16,72,76,80,92,97,102,80,102,182
Memorial Open Competition,2023-08-25,male,Matthew Sabio,86.42,65,-69,-70,93,-98,-103,65,93,158
Memorial Open Competition,2023-08-25,male,Andrei Semeniuk,100.40,-95,97,-102,-125,127,135,97,135,232
Memorial Open Competition,2023-08-25,male,Lachlan Helmers,96.80,92,-95,95,126,-132,-132,95,126,221
Memorial Open Competition,2023-08-25,male,Andrew Brajlih,101.74,81,85,89,103,108,112,89,112,201
Memorial Open Competition,2023-08-25,male,Edward Mandla,99.22,78,80,-82,-95,-95,95,80,95,175
Memorial Open Competition,2023-08-25,male,Leon Vogeler-Schmid,107.30,90,-95,0,110,-120,0,90,110,200
Memorial Open Competition,2023-08-25,male,Alexander Titley,108.08,85,0,0,110,0,0,85,110,195
Memorial Open Competition,2023-08-25,male,Jacob Moyers,123.64,-100,100,-105,130,140,-150,100,140,240
Memorial Open Competition,2023-08-25,male,George Senico,116.22,100,106,110,125,-130,-135,110,125,235
Memorial Open Competition,2023-08-25,male,Steven Luo,112.04,90,95,-100,105,110,-120,95,110,205
