event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Southside Club Challenge Competition Round 2,2025-08-30,female - F53,Dash Newington,52.75,-51,51,-55,71,-74,-74,51,71,122
Southside Club Challenge Competition Round 2,2025-08-30,female - F53,Dawn Bennett,50.55,42,44,45,55,57,59,45,59,104
Southside Club Challenge Competition Round 2,2025-08-30,female - F63,Camielle Honrade,59.05,-45,45,-48,55,58,-61,45,58,103
Southside Club Challenge Competition Round 2,2025-08-30,female - F69,Olivia Forrest,68.05,49,52,55,69,73,-75,55,73,128
Southside Club Challenge Competition Round 2,2025-08-30,female - F69,Meg Emerton,67.55,32,34,36,42,44,46,36,46,82
Southside Club Challenge Competition Round 2,2025-08-30,female - F69,Charlotte Put,64.95,25,28,30,30,33,35,30,35,65
Southside Club Challenge Competition Round 2,2025-08-30,female - F77,Adrienne Karniewicz,75.95,60,70,72,88,91,95,72,95,167
Southside Club Challenge Competition Round 2,2025-08-30,female - F86+,Charlene Tavai,137.55,62,65,68,83,86,-90,68,86,154
Southside Club Challenge Competition Round 2,2025-08-30,female - F86+,Monique Sharpe,105.95,53,57,-60,82,85,-88,57,85,142
Southside Club Challenge Competition Round 2,2025-08-30,female - F86+,Susan Edwards,91.45,27,-30,30,38,-40,42,30,42,72
Southside Club Challenge Competition Round 2,2025-08-30,male - M60,Harley Bradshaw,53.15,20,23,26,22,25,28,26,28,54
Southside Club Challenge Competition Round 2,2025-08-30,male - M65,Ashton Brennan,61.85,-52,52,-55,64,70,-75,52,70,122
Southside Club Challenge Competition Round 2,2025-08-30,male - M71,Devontae Lee Leasi,66.45,50,55,60,70,75,-80,60,75,135
Southside Club Challenge Competition Round 2,2025-08-30,male - M79,Andreas Andreou,74.45,70,73,-80,93,97,-100,73,97,170
Southside Club Challenge Competition Round 2,2025-08-30,male - M88,Levi Davidson,82.65,-97,98,-103,-125,125,-132,98,125,223
Southside Club Challenge Competition Round 2,2025-08-30,male - M88,Bobby Johnson,79.95,80,85,88,95,105,-110,88,105,193
Southside Club Challenge Competition Round 2,2025-08-30,male - M94,Igo Lohia,89.85,94,100,108,120,128,-135,108,128,236
Southside Club Challenge Competition Round 2,2025-08-30,male - M110,Michael Pona,94.35,-64,64,-70,85,-88,-91,64,85,149
Southside Club Challenge Competition Round 2,2025-08-30,male - M110,Paul Walters,107.15,30,35,38,35,38,43,38,43,81
Southside Club Challenge Competition Round 2,2025-08-30,male - M110+,Justin Masima,151.15,75,80,86,107,112,117,86,117,203
