event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,female,Karamea King,36.40,8,9,10,10,11,12,10,12,22
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,female,Bridie Millard,58.40,15,17,19,20,22,24,19,24,43
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Lilliana Kendall,58.40,20,22,24,23,25,27,24,27,51
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,female,Cassandra Avenell,59.50,-20,22,25,30,33,35,25,35,60
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,female,Ella Taylor,69.60,25,28,30,34,37,40,30,40,70
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,female,Sandra Branson,81.00,38,41,43,49,52,53,43,53,96
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Luke Murley,55.00,20,23,25,25,28,31,25,31,56
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,James Chaille,33.70,15,16,17,20,22,24,17,24,41
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Manning Jeffrey,32.40,8,9,10,10,11,12,10,12,22
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Zak King,40.50,8,9,10,10,11,12,10,12,22
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Codie Sellars,76.10,40,42,-44,45,48,50,42,50,92
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Boston King,87.30,42,45,47,56,59,62,47,62,109
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Kym Coyne,96.30,70,75,76,80,85,90,76,90,166
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,2019-05-18,male,Ethan Brennan,97.90,45,-50,55,80,85,90,55,90,145
