event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA August Open and SAWC Masters Round 3,2013-08-24,female,Anne Page,62.70,35,37,40,45,47,-50,40,47,87
SAWLA August Open and SAWC Masters Round 3,2013-08-24,female,Elly O'Loughlin,82.86,35,37,-40,45,48,52,37,52,89
SAWLA August Open and SAWC Masters Round 3,2013-08-24,female,Kirsty Cathcart,88.00,50,-55,55,-62,-62,-62,55,0,0
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,Jake Forster,72.94,70,74,-77,90,-95,95,74,95,169
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,Frank Elliott,77.44,107,112,116,130,134,137,116,137,253
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,Mitchell Gustafsson,81.94,85,90,-95,-110,110,-115,90,110,200
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,Jerome Squires,83.86,-83,83,-87,100,105,108,83,108,191
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,Jared Grimm,131.86,70,75,-80,83,87,92,75,92,167
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,John Humphrys,84.74,43,46,-49,52,55,-59,46,55,101
SAWLA August Open and SAWC Masters Round 3,2013-08-24,male,Ashley Dean Pascoe,111.64,55,-60,60,80,87,92,60,92,152
