event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Queensland Youth & U15 Championships,2019-07-26,female - F45,Aliyah Brightwell,42.96,23,25,28,31,34,36,28,36,64
Queensland Youth & U15 Championships,2019-07-26,female - F45,Kirra Nicholls,40.89,16,18,-20,-18,18,20,18,20,38
Queensland Youth & U15 Championships,2019-07-26,female - F45,Josie Munyard,42.14,-15,15,16,15,17,19,16,19,35
Queensland Youth & U15 Championships,2019-07-26,female - F49,Lauren Hastings,48.76,40,42,-44,-52,-52,52,42,52,94
Queensland Youth & U15 Championships,2019-07-26,female - F49,Selina Richards,48.21,15,18,-20,21,24,-27,18,24,42
Queensland Youth & U15 Championships,2019-07-26,female - F55,Rykah Ross,52.47,44,46,48,53,55,57,48,57,105
Queensland Youth & U15 Championships,2019-07-26,female - F59,Catie Strout,58.60,53,55,-58,64,67,-70,55,67,122
Queensland Youth & U15 Championships,2019-07-26,female - F59,Stefani Jenner,55.90,43,46,-48,53,56,58,46,58,104
Queensland Youth & U15 Championships,2019-07-26,female - F59,Katie Knight,57.80,33,36,39,49,53,56,39,56,95
Queensland Youth & U15 Championships,2019-07-26,female - F59,Amity Salisbury,57.10,38,41,-44,48,51,53,41,53,94
Queensland Youth & U15 Championships,2019-07-26,female - F59,Katie Ward,57.70,35,37,38,50,55,-58,38,55,93
Queensland Youth & U15 Championships,2019-07-26,female - F59,Tahlia Cobb,56.10,32,36,38,44,48,51,38,51,89
Queensland Youth & U15 Championships,2019-07-26,female - F59,Jessica Brouff,57.10,34,-36,-36,39,41,44,34,44,78
Queensland Youth & U15 Championships,2019-07-26,female - F64,Tori Gallegos,63.23,67,70,73,86,91,-95,73,91,164
Queensland Youth & U15 Championships,2019-07-26,female - F64,Adelaide Utz,60.37,47,49,51,60,63,-66,51,63,114
Queensland Youth & U15 Championships,2019-07-26,female - F64,Ailish Rice,59.91,-40,40,45,50,55,60,45,60,105
Queensland Youth & U15 Championships,2019-07-26,female - F64,Leela Petersen,60.08,32,36,40,42,46,50,40,50,90
Queensland Youth & U15 Championships,2019-07-26,female - F64,Piper Goodwin,61.69,-37,37,-39,48,-51,-51,37,48,85
Queensland Youth & U15 Championships,2019-07-26,female - F64,Adriarne Cracknell,63.31,25,28,32,43,46,-50,32,46,78
Queensland Youth & U15 Championships,2019-07-26,female - F64,Natasha Lynch,59.29,25,28,31,35,40,45,31,45,76
Queensland Youth & U15 Championships,2019-07-26,female - F64,Alana Castle,63.74,24,27,30,35,37,40,30,40,70
Queensland Youth & U15 Championships,2019-07-26,female - F64,Cassandra Avenell,61.40,22,24,26,32,34,36,26,36,62
Queensland Youth & U15 Championships,2019-07-26,female - F64,Lilliana Kendall,61.85,22,24,26,27,30,32,26,32,58
Queensland Youth & U15 Championships,2019-07-26,female - F71,Emma Stevens,68.30,-41,41,44,52,55,57,44,57,101
Queensland Youth & U15 Championships,2019-07-26,female - F71,Rialey Baty,64.34,35,39,43,51,-55,55,43,55,98
Queensland Youth & U15 Championships,2019-07-26,female - F71,Te Koria Watene,68.54,40,43,45,48,51,-55,45,51,96
