event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cougars Club Competition,2021-10-09,female - F55,Dominika Makosova,54.54,65,-68,68,80,83,-85,68,83,151
Cougars Club Competition,2021-10-09,female - F59,Alexis Iacovou,57.60,48,52,55,63,67,71,55,71,126
Cougars Club Competition,2021-10-09,female - F64,Rhian Roussos,63.86,71,75,78,86,-90,90,78,90,168
Cougars Club Competition,2021-10-09,female - F71,Tessa Milton,68.38,67,71,74,89,93,96,74,96,170
Cougars Club Competition,2021-10-09,female - F71,Elle Toomey,69.96,62,65,68,75,-80,82,68,82,150
Cougars Club Competition,2021-10-09,female - F71,Emma Garrett,68.26,46,49,-52,60,64,-67,49,64,113
Cougars Club Competition,2021-10-09,female - F81,Rebecca Mckay,80.56,59,62,65,75,78,81,65,81,146
Cougars Club Competition,2021-10-09,male - M73,Samuel Cartwright,71.74,42,46,50,62,67,72,50,72,122
Cougars Club Competition,2021-10-09,male - M81,Ryley Porter,80.64,120,125,130,150,155,158,130,158,288
Cougars Club Competition,2021-10-09,male - M81,Rory Scott,80.40,105,109,113,125,130,137,113,137,250
Cougars Club Competition,2021-10-09,male - M89,Marvin Lim,82.56,76,80,83,98,102,105,83,105,188
Cougars Club Competition,2021-10-09,male - M102,Matthew Rowland,99.68,75,79,81,98,-102,-102,81,98,179
