event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MWC Club Challenge Round 2,2025-06-07,female - F58,Carly Emmett,57.60,40,43,-46,51,-54,54,43,54,97
MWC Club Challenge Round 2,2025-06-07,female - F69,Fiona Redhead,63.65,38,40,-42,54,56,58,40,58,98
MWC Club Challenge Round 2,2025-06-07,female - F77,Stefanie Clinton,76.05,65,70,73,97,-100,100,73,100,173
MWC Club Challenge Round 2,2025-06-07,female - F77,Annalese Lanigan,72.42,57,60,62,-67,-67,67,62,67,129
MWC Club Challenge Round 2,2025-06-07,male - M60,David Futo,59.80,61,66,70,75,85,-91,70,85,155
MWC Club Challenge Round 2,2025-06-07,male - M71,Brayden Dwan,69.57,72,75,-78,86,89,-91,75,89,164
MWC Club Challenge Round 2,2025-06-07,male - M79,Benjamin Winkless,76.00,80,-86,87,110,115,121,87,121,208
MWC Club Challenge Round 2,2025-06-07,male - M79,Peixuan Ruan,77.67,-80,-80,80,100,-105,105,80,105,185
MWC Club Challenge Round 2,2025-06-07,male - M79,Daniel Lang,78.95,70,75,-80,95,100,-105,75,100,175
MWC Club Challenge Round 2,2025-06-07,male - M88,Luke Gichard,87.60,102,107,112,130,-134,-134,112,130,242
MWC Club Challenge Round 2,2025-06-07,male - M88,Alasdair Macdonald,87.69,105,110,-115,131,-137,-137,110,131,241
MWC Club Challenge Round 2,2025-06-07,male - M110,Tyler Woolfe,98.91,110,115,120,145,151,156,120,156,276
MWC Club Challenge Round 2,2025-06-07,male - M110,Saraswat Basu,105.35,87,90,-92,-115,115,117,90,117,207
MWC Club Challenge Round 2,2025-06-07,male - M110+,Hilton Im,118.38,87,90,93,116,120,-123,93,120,213
MWC Club Challenge Round 2,2025-06-07,male - M110+,Ronan King-Rose,131.01,45,50,55,-55,55,-60,55,55,110
