event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Natalie Jones,49.72,28,32,35,35,40,45,35,45,80
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Stefani Jenner,55.48,17,20,-22,23,27,30,20,30,50
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Kate Fyfe,68.74,-82,82,-88,98,102,106,82,106,188
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Adelaide Utz,65.48,32,35,38,42,45,48,38,48,86
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Meg Emerton,65.08,36,37,38,48,49,50,38,50,88
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Christine Larsen,65.14,27,29,31,38,40,42,31,42,73
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Emily Farren,71.62,37,40,43,47,50,-53,43,50,93
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Grea Effeney,71.86,32,36,40,42,46,50,40,50,90
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Jes Short,76.18,44,48,-50,60,-64,64,48,64,112
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,female,Tise Jubilee Aaifou,92.74,54,58,60,-71,71,77,60,77,137
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Lewis Coote,44.52,17,20,23,24,28,30,23,30,53
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Kaleb Secher-Jorgensen,61.30,22,25,28,28,32,36,28,36,64
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Immanuel Salazar,66.84,32,36,40,45,50,-55,40,50,90
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Ian Kennedy,74.30,69,73,75,86,90,93,75,93,168
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Shane Johnson,74.80,-68,-68,68,85,88,91,68,91,159
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Zach Mearns,69.16,28,32,35,38,42,-45,35,42,77
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Steven Graham,74.10,50,55,60,70,75,80,60,80,140
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Adrian Lamond,95.30,80,85,90,120,125,130,90,130,220
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Robert Binskin,93.78,60,63,66,70,75,80,66,80,146
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Tim Varitimos,103.76,87,95,100,117,122,127,100,127,227
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,William Findlay,100.54,75,80,85,95,100,105,85,105,190
JME Qld Club Challenge Round 2 – Cougars,2017-06-17,male,Peter Foster,116.62,70,75,80,90,100,105,80,105,185
