event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
President's Cup Round 1,2026-02-07,female - F63,Sally Drake,60.50,50,-52,-53,57,-59,59,50,59,109
President's Cup Round 1,2026-02-07,female - F69,Caitlin Silberberg,68.85,27,30,33,35,40,45,33,45,78
President's Cup Round 1,2026-02-07,female - F77,Natasha Cordell,70.55,25,27,29,34,37,40,29,40,69
President's Cup Round 1,2026-02-07,female - F86,Stacy Koh,80.15,60,64,68,80,84,-88,68,84,152
President's Cup Round 1,2026-02-07,female - F86+,Tia Toppinen,89.25,50,52,-55,62,64,-68,52,64,116
President's Cup Round 1,2026-02-07,female - F86+,Jacinta Keating,98.95,25,30,35,35,40,45,35,45,80
President's Cup Round 1,2026-02-07,female - F86+,Leyla Tas,91.00,31,-33,33,-42,42,-44,33,42,75
President's Cup Round 1,2026-02-07,male - M71,James Jackson,66.55,25,27,29,30,33,35,29,35,64
President's Cup Round 1,2026-02-07,male - M79,Nicolas Andres Cabezas Cerda,78.35,55,58,61,70,75,78,61,78,139
President's Cup Round 1,2026-02-07,male - M88,Sean Blight,85.80,65,68,-70,87,89,92,68,92,160
President's Cup Round 1,2026-02-07,male - M88,Leonard Lee,86.95,55,58,60,68,73,77,60,77,137
President's Cup Round 1,2026-02-07,male - M110,Ky Wittich,105.05,80,83,86,104,108,112,86,112,198
President's Cup Round 1,2026-02-07,male - M110,Iain Stein,94.70,70,75,-78,105,107,110,75,110,185
President's Cup Round 1,2026-02-07,male - M110+,Tim Boys,114.60,105,111,115,132,139,-145,115,139,254
President's Cup Round 1,2026-02-07,male - M110+,Alex Panton,138.65,46,48,50,65,68,70,50,70,120
