event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME QLD Club Challenge- Sunshine Coast,2012-08-25,female,Madalene Derksen,46.30,15,20,-23,22,-25,26,20,26,46
JME QLD Club Challenge- Sunshine Coast,2012-08-25,female,Jade Sharp,52.90,42,46,50,57,-60,60,50,60,110
JME QLD Club Challenge- Sunshine Coast,2012-08-25,female,Hayley Ward,52.70,32,-36,-36,-42,42,-46,32,42,74
JME QLD Club Challenge- Sunshine Coast,2012-08-25,female,Beth Tolputt,60.30,30,-34,34,40,-45,-45,34,40,74
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Chris Saliba,66.00,77,80,-83,100,105,107,80,107,187
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Jamie Shaw,63.70,-55,55,60,70,73,-76,60,73,133
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Jakob Daniels,76.90,90,95,100,112,117,-122,100,117,217
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Steve Stockley,76.70,70,-75,75,95,100,103,75,103,178
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Hayden White,81.50,55,60,-63,-75,-80,-83,60,0,0
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Stephen Kube,91.90,80,83,87,105,-108,-108,87,105,192
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Raymond Louden,77.40,50,53,55,65,70,-72,55,70,125
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Tim Steele,101.20,74,78,82,95,100,-105,82,100,182
JME QLD Club Challenge- Sunshine Coast,2012-08-25,male,Rodney Carr,111.00,105,-110,110,125,130,-135,110,130,240
