event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Brisbane Club Challenge Round 1,2026-02-21,female - F48,Matilda Forrest,37.05,18,21,23,24,25,26,23,26,49
North Brisbane Club Challenge Round 1,2026-02-21,female - F53,Olive Harvey,51.85,27,30,33,39,-42,42,33,42,75
North Brisbane Club Challenge Round 1,2026-02-21,female - F58,Georgia Sadler,55.75,58,61,64,78,-81,82,64,82,146
North Brisbane Club Challenge Round 1,2026-02-21,female - F58,Caitlin Langford,56.90,36,40,-44,-45,46,49,40,49,89
North Brisbane Club Challenge Round 1,2026-02-21,female - F58,Julie Davis,56.25,23,24,25,28,30,31,25,31,56
North Brisbane Club Challenge Round 1,2026-02-21,female - F63,Yasmin Aziz,62.70,-75,75,76,96,-101,-103,76,96,172
North Brisbane Club Challenge Round 1,2026-02-21,female - F63,Brodie Covel,61.50,53,57,60,65,69,72,60,72,132
North Brisbane Club Challenge Round 1,2026-02-21,female - F63,Emma Corin,61.15,36,39,42,46,50,54,42,54,96
North Brisbane Club Challenge Round 1,2026-02-21,female - F69,Astin Bidgood,64.35,60,64,68,86,90,94,68,94,162
North Brisbane Club Challenge Round 1,2026-02-21,female - F69,Piper Mcsorley,63.60,-56,56,58,68,72,-75,58,72,130
North Brisbane Club Challenge Round 1,2026-02-21,female - F69,Tatiana Nicholls,68.95,39,42,45,52,55,57,45,57,102
North Brisbane Club Challenge Round 1,2026-02-21,female - F77,Laura Hando,75.95,-59,-59,-59,80,83,-85,0,83,0
North Brisbane Club Challenge Round 1,2026-02-21,female - F86,Destiny Uera,85.55,80,83,86,100,105,-110,86,105,191
North Brisbane Club Challenge Round 1,2026-02-21,female - F86+,Caroline Jones,102.05,36,39,41,-52,52,-55,41,52,93
North Brisbane Club Challenge Round 1,2026-02-21,male - M65,Graham Walker,62.65,50,55,60,70,75,80,60,80,140
North Brisbane Club Challenge Round 1,2026-02-21,male - M65,Kevin Chen,62.25,37,41,44,50,53,-56,44,53,97
North Brisbane Club Challenge Round 1,2026-02-21,male - M71,Louis Feakes,69.70,85,88,91,110,-115,115,91,115,206
North Brisbane Club Challenge Round 1,2026-02-21,male - M79,Oscar Mcvey,76.30,70,-73,-73,87,-90,92,70,92,162
North Brisbane Club Challenge Round 1,2026-02-21,male - M79,Lawrence Townsend,77.40,30,33,36,45,50,-53,36,50,86
North Brisbane Club Challenge Round 1,2026-02-21,male - M88,Jason Power,84.60,80,85,-88,105,110,-115,85,110,195
North Brisbane Club Challenge Round 1,2026-02-21,male - M88,Marshal Shaw,87.60,30,35,40,45,50,55,40,55,95
North Brisbane Club Challenge Round 1,2026-02-21,male - M94,Andrew Casey,92.40,90,92,95,110,115,117,95,117,212
North Brisbane Club Challenge Round 1,2026-02-21,male - M110,Alexander Bell,107.25,85,90,-95,110,-114,-114,90,110,200
North Brisbane Club Challenge Round 1,2026-02-21,male - M110,Zac Chen,106.05,63,-65,-65,81,-85,85,63,85,148
