event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Burwood Open Competition,2012-03-17,female - F75,Sarah Rollans,73.05,35,40,-47,50,55,-60,40,55,95
Burwood Open Competition,2012-03-17,male - M56,Hamish Adam,47.20,35,40,-45,-40,40,45,40,45,85
Burwood Open Competition,2012-03-17,male - M62,Derek Hui,60.70,81,86,-90,105,110,-114,86,110,196
Burwood Open Competition,2012-03-17,male - M62,Bassel Rana,59.70,70,75,-78,92,98,-102,75,98,173
Burwood Open Competition,2012-03-17,male - M77,Simon Rassy,74.00,85,-90,90,115,-120,-120,90,115,205
Burwood Open Competition,2012-03-17,male - M77,Michael Golshani,75.85,73,78,83,95,103,-108,83,103,186
Burwood Open Competition,2012-03-17,male - M77,Andrew See,74.95,80,-86,-86,95,-100,100,80,100,180
Burwood Open Competition,2012-03-17,male - M77,Herona Kim,72.80,65,-70,-70,-95,95,-100,65,95,160
Burwood Open Competition,2012-03-17,male - M85,Stephen Muldoon,80.20,-90,90,0,110,-117,-120,90,110,200
Burwood Open Competition,2012-03-17,male - M85,Heng Kan,80.35,75,82,90,100,-105,-110,90,100,190
Burwood Open Competition,2012-03-17,male - M85,Christopher O'Doherty,83.70,65,70,75,86,91,95,75,95,170
Burwood Open Competition,2012-03-17,male - M85,Atul Jose D'Cruz,83.35,65,70,75,85,-90,90,75,90,165
Burwood Open Competition,2012-03-17,male - M94,Ryan Pasfield,87.50,90,95,100,137,142,-145,100,142,242
Burwood Open Competition,2012-03-17,male - M94,Daniel Clape,91.35,85,-90,90,105,112,-117,90,112,202
Burwood Open Competition,2012-03-17,male - M105,Daniel Kandilas,101.90,0,0,0,0,0,0,115,135,250
Burwood Open Competition,2012-03-17,male - M81,Alex Goodyear,80.55,105,106,-111,-118,118,-126,106,118,224
Burwood Open Competition,2012-03-17,male - M89,Peter Ticehurst,87.95,0,0,0,0,0,0,40,48,88
Burwood Open Competition,2012-03-17,male - M102,Edward Mandla,97.50,0,0,0,0,0,0,80,0,0
