event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
June Open,2023-06-10,female,Melanie Bennett,44.80,48,-50,-51,65,-69,-72,48,65,113
June Open,2023-06-10,female,Le Minh Thu Huynh,53.48,62,65,68,75,83,-87,68,83,151
June Open,2023-06-10,female,Candy Huynh,59.00,62,64,-66,83,-86,-86,64,83,147
June Open,2023-06-10,female,Jo Mcewan,63.94,77,-80,-80,92,97,-101,77,97,174
June Open,2023-06-10,male,Jamie Nguyen,66.88,85,-92,-95,100,-110,-115,85,100,185
June Open,2023-06-10,male,James Wallace,66.90,-92,-92,95,-114,-121,-121,95,0,0
June Open,2023-06-10,male,Dan Hood,68.54,64,68,72,84,90,-92,72,90,162
June Open,2023-06-10,male,Kieran Eldridge,80.60,102,-107,107,-133,133,-140,107,133,240
June Open,2023-06-10,male,John Aik,78.70,95,-100,-102,120,-125,126,95,126,221
June Open,2023-06-10,male,Kunal Kaura,80.70,35,40,45,50,-55,-60,45,50,95
June Open,2023-06-10,male,Frank Elliott,88.50,125,-129,-129,160,-165,-165,125,160,285
June Open,2023-06-10,male,Nicholas Kho Jing Chun,88.60,96,-107,-107,-120,-120,121,96,121,217
June Open,2023-06-10,male,Quinn Lee,87.60,83,86,89,-110,110,114,89,114,203
June Open,2023-06-10,male,Finn Maddern,88.86,-75,80,85,85,-92,-95,85,85,170
