event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F48,Jessica Barkhan,47.93,40,44,47,55,60,-64,47,60,107
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F53,Sabah Chamoun,52.75,50,54,-55,64,68,-71,54,68,122
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F53,Briony Mowbray,50.84,20,25,28,40,44,46,28,46,74
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F53,Rebecca Paul,52.49,28,31,33,-45,-47,-47,33,0,0
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F58,Sonia Nunez,57.51,58,61,-63,65,71,78,61,78,139
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F58,Alethea Boon,56.71,55,58,63,70,73,75,63,75,138
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F58,Jacqui Warnock,57.08,-44,44,-47,-55,55,-60,44,55,99
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F63,Kiana Elliott,63.00,-65,65,70,80,85,-90,70,85,155
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F63,Stephanie Pick,61.73,50,-54,-56,-58,58,63,50,63,113
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F69,Elena Palamara,67.93,60,65,70,80,0,0,70,80,150
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F69,Madeline Sturt,64.10,55,58,60,75,80,-82,60,80,140
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F69,Kristy Mann,68.34,57,61,-63,70,-74,-75,61,70,131
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F75,Danielle Sheriff,69.08,48,51,54,67,70,-72,54,70,124
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F75,Charlotte Stenning,70.28,57,-57,57,60,65,-68,57,65,122
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F75+,Kelsey Marquardt,85.48,40,-44,-45,55,58,60,40,60,100
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F49,Annette Willmott,47.35,27,29,30,35,37,-40,30,37,67
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F55,Mary Macken,49.75,35,38,41,45,48,50,41,50,91
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F64,Alison Winch,62.72,-33,33,-36,43,-46,46,33,46,79
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F71,Cathy Mason,65.05,20,-25,-25,30,-35,-35,20,30,50
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,female - F81,Monica Pickering,78.74,-50,50,-55,60,65,-68,50,65,115
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,male - M62,Derek Hui,60.92,72,79,-87,97,-106,0,79,97,176
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,male - M62,Hamish Adam,60.73,77,0,0,-95,95,0,77,95,172
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,male - M62,Josh McMahon,61.02,65,70,72,82,87,91,72,91,163
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,male - M62,Peter Gremos,62.00,70,0,0,80,0,0,70,80,150
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,male - M69,Aydan McMahon,67.03,85,92,95,110,115,-118,95,115,210
NSW State Championships - Masters/Senior/U23/Junior/Youth/U15,2014-05-10,male - M69,Cayle Horder,66.82,86,90,-96,105,108,-111,90,108,198
