event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Brisbane Open Club Competition,2014-12-13,female - F63,Laura Rey,63.00,-35,35,36,47,49,-50,36,49,85
North Brisbane Open Club Competition,2014-12-13,female - F69,Laetitia Grice,65.35,52,-55,-56,67,70,-72,52,70,122
North Brisbane Open Club Competition,2014-12-13,female - F69,Kylie Smith,68.40,44,-47,-47,57,-59,-59,44,57,101
North Brisbane Open Club Competition,2014-12-13,female - F55,Julie Davis,51.85,26,27,-28,39,-40,-41,27,39,66
North Brisbane Open Club Competition,2014-12-13,female - F55,Colleen Duplock,52.50,24,25,26,30,32,34,26,34,60
North Brisbane Open Club Competition,2014-12-13,female - F55,Vicki Brady,52.60,22,23,-24,26,27,28,23,28,51
North Brisbane Open Club Competition,2014-12-13,female - F64,Sue Cox,62.35,41,43,44,51,53,-54,44,53,97
North Brisbane Open Club Competition,2014-12-13,female - F64,Marie Brett,62.65,-37,37,38,50,-52,-52,38,50,88
North Brisbane Open Club Competition,2014-12-13,female - F64,Meg Emerton,62.20,30,31,32,40,41,42,32,42,74
North Brisbane Open Club Competition,2014-12-13,female - F64,Fiona Redhead,61.10,27,-29,29,33,36,38,29,38,67
North Brisbane Open Club Competition,2014-12-13,female - F64,Lesley Moyle,61.25,22,23,24,35,37,39,24,39,63
North Brisbane Open Club Competition,2014-12-13,female - F71,Althea Mackie,67.45,40,42,44,50,58,-60,44,58,102
North Brisbane Open Club Competition,2014-12-13,female - F71,Constance Beckingham,69.00,31,33,-34,-41,42,0,33,42,75
North Brisbane Open Club Competition,2014-12-13,female - F87+,Tina Eilola,95.80,43,45,-47,55,-58,60,45,60,105
North Brisbane Open Club Competition,2014-12-13,male - M56,Liam Hanlon,53.75,53,-56,56,75,-77,-77,56,75,131
North Brisbane Open Club Competition,2014-12-13,male - M69,Mitchell Eichmann,68.85,78,82,-85,-100,100,106,82,106,188
North Brisbane Open Club Competition,2014-12-13,male - M77,James Pakchung,76.85,100,-105,-110,125,-130,-130,100,125,225
North Brisbane Open Club Competition,2014-12-13,male - M77,Mitchell Birch,74.50,80,85,-90,105,-110,110,85,110,195
North Brisbane Open Club Competition,2014-12-13,male - M85,Sebastian Valdivia,82.55,73,77,80,90,-95,95,80,95,175
North Brisbane Open Club Competition,2014-12-13,male - M85,Jim Harris,83.60,-51,-55,55,64,68,-70,55,68,123
North Brisbane Open Club Competition,2014-12-13,male - M85,Matt Walsh,83.50,-95,-97,0,0,0,0,0,0,0
North Brisbane Open Club Competition,2014-12-13,male - M94,Rohan Cuffe,92.95,-93,93,95,121,124,-127,95,124,219
North Brisbane Open Club Competition,2014-12-13,male - M89,Patrick Alldridge,81.55,80,85,-88,-105,-110,-110,85,0,0
North Brisbane Open Club Competition,2014-12-13,male - M96,John Hanlon,94.75,60,65,-70,80,85,-90,65,85,150
North Brisbane Open Club Competition,2014-12-13,male - M102,Tim Redhead,101.50,78,-82,-82,100,-105,-105,78,100,178
North Brisbane Open Club Competition,2014-12-13,male - M102,Bobby Johnson,101.10,45,50,55,65,70,75,55,75,130
