event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Australia Day Teams Competition,2021-01-24,female,Jessica Cussen,61.80,57,60,63,70,75,78,63,78,141
NTWA Australia Day Teams Competition,2021-01-24,female,Madalyn Crismale,62.10,55,-57,57,70,73,75,57,75,132
NTWA Australia Day Teams Competition,2021-01-24,female,Dacqmar Guascoine,63.85,40,45,48,55,60,-63,48,60,108
NTWA Australia Day Teams Competition,2021-01-24,female,Karen Kampana,69.90,60,65,70,-75,75,85,70,85,155
NTWA Australia Day Teams Competition,2021-01-24,female,Sarah Butt,70.60,60,65,72,-80,-82,82,72,82,154
NTWA Australia Day Teams Competition,2021-01-24,female,Emily Sharp,68.45,44,-47,47,55,57,60,47,60,107
NTWA Australia Day Teams Competition,2021-01-24,female,Kelly Rau,68.10,40,42,-45,50,53,55,42,55,97
NTWA Australia Day Teams Competition,2021-01-24,female,Helen Lourigan,69.30,30,33,35,40,43,45,35,45,80
NTWA Australia Day Teams Competition,2021-01-24,female,Melissa Sue,64.60,20,23,25,30,35,37,25,37,62
NTWA Australia Day Teams Competition,2021-01-24,female,Natalie Danks,74.90,37,42,47,60,65,-71,47,65,112
NTWA Australia Day Teams Competition,2021-01-24,female,Stacey Kopf,72.60,35,40,43,-55,55,57,43,57,100
NTWA Australia Day Teams Competition,2021-01-24,female,Peta Minnett,74.90,38,40,-43,-50,53,55,40,55,95
NTWA Australia Day Teams Competition,2021-01-24,female,Robyn Skein,77.30,45,48,-51,55,60,-67,48,60,108
NTWA Australia Day Teams Competition,2021-01-24,female,Maria Athanasiou,76.70,20,25,30,30,35,40,30,40,70
NTWA Australia Day Teams Competition,2021-01-24,female,Kathryn Smith,105.50,47,50,52,65,68,70,52,70,122
NTWA Australia Day Teams Competition,2021-01-24,male,Tim Steele,100.00,48,53,57,55,60,65,57,65,122
