meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
West Chester Developmental Meet #1,2017-05-07,Open Men's 85 kg,Alexander Nelson,81.5,85,90,95,112,-117,-117,95,112,207
West Chester Developmental Meet #1,2017-05-07,Women's 14-15 Age Group 69 kg,Heaven Chambers,68.1,55,58,61,67,73,-77,61,73,134
West Chester Developmental Meet #1,2017-05-07,Women's 16-17 Age Group 69 kg,Maya Sherwood,66.1,54,57,60,62,67,70,60,70,130
West Chester Developmental Meet #1,2017-05-07,Open Women's 69 kg,Jessica Quittner,66.4,36,38,41,51,54,59,41,59,100
West Chester Developmental Meet #1,2017-05-07,Women's 14-15 Age Group 53 kg,Chara Florence,52.2,38,40,42,48,51,54,42,54,96
West Chester Developmental Meet #1,2017-05-07,Women's 16-17 Age Group 53 kg,Ava Florence,52,24,27,-29,-33,35,38,27,38,65
West Chester Developmental Meet #1,2017-05-07,Women's 13 Under Age Group 53kg,Anna Florence,51.2,24,26,29,26,29,32,29,32,61
West Chester Developmental Meet #1,2017-05-07,Men's 13 Under Age Group 50 Kg,Adam Maberry,45.8,22,24,26,28,30,-31,26,30,56
West Chester Developmental Meet #1,2017-05-07,Women's 13 Under Age Group 48kg,Kaitlyn Conklin,46.2,20,-23,-24,27,30,32,20,32,52
West Chester Developmental Meet #1,2017-05-07,Women's 13 Under Age Group 44kg,Lola Rymarkiewicz,43.3,20,22,23,28,-30,-30,23,28,51
West Chester Developmental Meet #1,2017-05-07,Women's 13 Under Age Group 48kg,Maeva Rulis,47.8,17,19,22,23,26,-30,22,26,48
West Chester Developmental Meet #1,2017-05-07,Women's 13 Under Age Group 44kg,Nicole Bierlmaier,41.5,17,-19,-20,22,24,-27,17,24,41
