meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HBC Closed Developmeet,2018-02-11,Open Men's 105 kg,jent botterman,98.1,116,-121,121,156,161,166,121,166,287
HBC Closed Developmeet,2018-02-11,Open Men's 94 kg,Kyle Otte,91.8,95,-100,100,130,135,-140,100,135,235
HBC Closed Developmeet,2018-02-11,Open Men's 69 kg,John Ellison,62.92,85,90,93,105,110,115,93,115,208
HBC Closed Developmeet,2018-02-11,Open Men's+105 kg,Isaac Colley,109,70,75,80,95,102,110,80,110,190
HBC Closed Developmeet,2018-02-11,Open Men's 94 kg,Jared Terry,92.99,67,72,75,90,95,100,75,100,175
HBC Closed Developmeet,2018-02-11,Open Men's 77 kg,Mark Garrett,72.3,65,70,73,90,95,98,73,98,171
HBC Closed Developmeet,2018-02-11,Open Men's 77 kg,Chase Davis,70.72,65,70,73,85,-90,90,73,90,163
HBC Closed Developmeet,2018-02-11,Open Men's 85 kg,Ryan Edwards,84.94,60,65,70,80,85,90,70,90,160
HBC Closed Developmeet,2018-02-11,Open Men's 62 kg,Joseph Feliciano,61.37,50,55,-60,65,72,77,55,77,132
HBC Closed Developmeet,2018-02-11,Open Women's 53 kg,Kelly Holtzman,50.03,45,48,50,62,65,-70,50,65,115
HBC Closed Developmeet,2018-02-11,Women's 16-17 Age Group 63 kg,Katelynn Neal,61.87,-50,50,53,60,-64,-65,53,60,113
HBC Closed Developmeet,2018-02-11,Women's 14-15 Age Group 44 kg,Victoria Baumgartner,43.45,22,25,27,30,33,35,27,35,62
