meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Wilmington Open,2020-01-18,Open Men's 102kg,Will Hall,101.98,130,135,140,160,165,170,140,170,310
2020 Wilmington Open,2020-01-18,Open Men's 89kg,Olban Calix,86.91,108,111,114,142,146,151,114,151,265
2020 Wilmington Open,2020-01-18,Open Men's 89kg,Seth Rogers,82.91,105,110,115,135,140,145,115,145,260
2020 Wilmington Open,2020-01-18,Open Men's 96kg,Patrick McDonnell,92.83,114,114,114,130,130,134,114,134,248
2020 Wilmington Open,2020-01-18,Open Men's 102kg,Garrett Leatherwood,99.56,95,98,101,122,127,132,101,132,233
2020 Wilmington Open,2020-01-18,Open Men's 96kg,Jerry Morgan,91.04,94,97,98,122,127,132,98,132,230
2020 Wilmington Open,2020-01-18,Open Men's 89kg,Brandon Fox,84.65,100,0,0,130,0,0,100,130,230
2020 Wilmington Open,2020-01-18,Open Men's 109kg,Trevor Mourer,103.15,85,91,97,115,121,127,97,127,224
2020 Wilmington Open,2020-01-18,Open Men's 81kg,Michael Reives,78.44,77,80,83,116,120,125,83,125,208
2020 Wilmington Open,2020-01-18,Open Men's 81kg,Michael Reives,78.44,77,80,83,116,120,125,83,125,208
2020 Wilmington Open,2020-01-18,Open Women's 81kg,Estelle Rohr,80.51,84,88,91,107,111,115,91,115,206
2020 Wilmington Open,2020-01-18,Open Men's 89kg,Kazden Ikehara,87.36,80,83,85,90,95,100,85,100,185
2020 Wilmington Open,2020-01-18,Open Men's 67kg,Rubble Kazi,62.38,75,78,81,96,100,103,81,103,184
2020 Wilmington Open,2020-01-18,Open Women's 76kg,Hollie Jernigan,75.65,74,77,80,94,97,100,80,100,180
2020 Wilmington Open,2020-01-18,Open Women's 71kg,Reba Lewis,66.67,75,75,75,94,97,100,75,100,175
2020 Wilmington Open,2020-01-18,Open Women's 76kg,Olivia Daynes,71.3,70,73,76,90,93,96,76,96,172
2020 Wilmington Open,2020-01-18,Men's Masters (35-39) 73kg,Alan Brook,72.67,64,68,68,78,82,86,68,86,154
2020 Wilmington Open,2020-01-18,Women's Masters (35-39) 71kg,Jade Knutson Day,69.03,53,56,60,68,73,77,60,77,137
2020 Wilmington Open,2020-01-18,Open Women's 55kg,Elizabeth Meij­a-Ricart,53.45,54,55,59,67,70,72,59,72,131
2020 Wilmington Open,2020-01-18,Open Men's 67kg,Max Thorpe,61.12,56,59,60,63,67,70,60,70,130
2020 Wilmington Open,2020-01-18,Open Women's 81kg,MacKenzie Tanner,79.72,53,56,56,70,73,73,56,73,129
2020 Wilmington Open,2020-01-18,Junior Women's 64kg,Georgia Mead,60.47,46,48,50,60,62,65,50,65,115
2020 Wilmington Open,2020-01-18,Open Women's 64kg,Courtney Haldeman,62.68,48,51,53,59,62,62,53,62,115
2020 Wilmington Open,2020-01-18,Open Women's 71kg,Courtney Steele,69.53,38,43,48,57,62,66,48,66,114
2020 Wilmington Open,2020-01-18,Open Women's 49kg,Kayla Johnson,45.96,40,43,45,52,55,57,45,57,102
2020 Wilmington Open,2020-01-20,Open Men's 81kg,Joshua Mishoe,79.98,99,99,102,0,0,0,102,0,102
2020 Wilmington Open,2020-01-18,Women's 16-17 Age Group 49kg,Emily Bullock,47.07,38,38,38,46,48,50,38,50,88
