meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Dakota Weightlifting Open,2015-04-11,Open Men's 94 kg,Aaron Willits,91.7,132,137,143,165,-170,-175,143,165,308
North Dakota Weightlifting Open,2015-04-11,Open Men's 94 kg,Brandon Hiemenz,87.5,110,120,-126,140,146,-152,120,146,266
North Dakota Weightlifting Open,2015-04-11,Open Men's 94 kg,Samuel Gallegos,90.5,110,115,120,130,137,145,120,145,265
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Travis Pribula,81.8,-102,102,-104,118,127,136,102,136,238
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Nick Gifford,83.9,93,98,103,119,124,-130,103,124,227
North Dakota Weightlifting Open,2015-04-11,Open Men's 105 kg,Dirk Thiedeman,104.7,80,-85,90,125,130,135,90,135,225
North Dakota Weightlifting Open,2015-04-11,Open Men's 94 kg,John Boylan,92.1,102,-106,-110,122,-127,-127,102,122,224
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Ryan Bressner,81.9,88,-92,-93,-121,121,128,88,128,216
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Mike Schmidt,84.3,84,88,92,124,-128,-128,92,124,216
North Dakota Weightlifting Open,2015-04-11,Open Men's 77 kg,Phillip Streccius,75.7,-87,87,-102,118,-125,-125,87,118,205
North Dakota Weightlifting Open,2015-04-11,Open Men's 77 kg,Luke Lagergren,75.7,80,84,89,107,-114,114,89,114,203
North Dakota Weightlifting Open,2015-04-11,Open Men's 69 kg,Tri Phu,65.1,75,80,81,100,110,120,81,120,201
North Dakota Weightlifting Open,2015-04-11,Open Men's 56 kg,Brian Reisenauer,55.7,-85,-88,88,-111,111,-113,88,111,199
North Dakota Weightlifting Open,2015-04-11,Open Men's 77 kg,Will Harps,73.9,76,80,82,105,-110,112,82,112,194
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Allen Lee,80.2,70,75,80,95,103,107,80,107,187
North Dakota Weightlifting Open,2015-04-11,Open Men's+105 kg,Diego Santos,117,70,-80,-80,105,110,115,70,115,185
North Dakota Weightlifting Open,2015-04-11,Open Men's 69 kg,Brandon Hornseth,66.4,70,74,79,90,-95,98,79,98,177
North Dakota Weightlifting Open,2015-04-11,Open Women's 75 kg,Stephanie Meier,73.9,75,80,-85,85,90,95,80,95,175
North Dakota Weightlifting Open,2015-04-11,Open Men's 105 kg,Keith Hartwig,99.7,63,67,73,90,95,100,73,100,173
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Mark Aakre,85,58,63,70,83,95,102,70,102,172
North Dakota Weightlifting Open,2015-04-11,Open Men's 77 kg,Andrew Puckett,72,61,65,71,90,95,100,71,100,171
North Dakota Weightlifting Open,2015-04-11,Open Men's 94 kg,Douglas Heeren,89.7,65,70,-75,87,91,95,70,95,165
North Dakota Weightlifting Open,2015-04-11,Open Men's 69 kg,Joseph Olson,68.8,59,63,70,75,85,93,70,93,163
North Dakota Weightlifting Open,2015-04-11,Open Men's+105 kg,Cody Smith,115.6,57,64,70,75,91,-107,70,91,161
North Dakota Weightlifting Open,2015-04-11,Open Men's 85 kg,Zach Olson,81.3,61,66,69,86,91,-96,69,91,160
North Dakota Weightlifting Open,2015-04-11,Open Women's 63 kg,Jessica Grondahl,61.3,63,-67,68,82,85,87,68,87,155
North Dakota Weightlifting Open,2015-04-11,Open Women's 53 kg,Kathleen Parker,53,63,65,67,77,-80,-80,67,77,144
North Dakota Weightlifting Open,2015-04-11,Open Women's 58 kg,Jillian Lorena,57.3,55,57,60,-78,-78,78,60,78,138
North Dakota Weightlifting Open,2015-04-11,Open Women's 58 kg,Jenna Aanden,57.9,57,61,-65,68,-73,75,61,75,136
North Dakota Weightlifting Open,2015-04-11,Open Women's 69 kg,Mikaela Henne,68.9,52,57,-61,70,75,-80,57,75,132
North Dakota Weightlifting Open,2015-04-11,Open Women's 75 kg,Kristy Erdman,73.9,52,-56,56,70,72,75,56,75,131
North Dakota Weightlifting Open,2015-04-11,Open Women's +75 Kg,Chelsea Volk,81.8,57,59,-63,68,-72,-72,59,68,127
North Dakota Weightlifting Open,2015-04-11,Men's 14-15 Age Group 56 Kg,Hadyn Anderson,51.3,46,49,-51,60,63,67,49,67,116
North Dakota Weightlifting Open,2015-04-11,Men's 14-15 Age Group 69 kg,Grant Hegrenes,67.5,49,-52,-52,63,66,-70,49,66,115
North Dakota Weightlifting Open,2015-04-11,Open Women's 63 kg,Michelle Beuthling,62.3,46,-49,50,58,61,64,50,64,114
North Dakota Weightlifting Open,2015-04-11,Open Women's 69 kg,Jesse Salyers,66,-45,45,-48,63,66,-69,45,66,111
North Dakota Weightlifting Open,2015-04-11,Open Women's 53 kg,Alyssa Saenz,52.7,43,46,-50,-59,59,-61,46,59,105
North Dakota Weightlifting Open,2015-04-11,Open Women's +75 Kg,Chelsea Fetch,75.1,39,43,-48,50,54,-59,43,54,97
North Dakota Weightlifting Open,2015-04-11,Men's 13 Under Age Group 50 Kg,Caden Hofstad,47.2,30,35,35,40,44,-48,35,44,79
