meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2017 Senior Pan American Championships,2017-07-27,Open Men's+105 kg,Fernando Reis,146,198,0,0,235,0,0,198,235,433
2017 Senior Pan American Championships,2017-07-27,Open Men's+105 kg,Caine Wilkes,149.96,170,175,-178,209,215,219,175,219,394
2017 Senior Pan American Championships,2017-07-27,Open Men's 105 kg,Wesley Kitts,104.63,162,170,175,200,-208,-209,175,200,375
2017 Senior Pan American Championships,2017-07-27,Open Men's 56 kg,Colin Burns,0,160,165,169,191,-197,197,169,197,366
2017 Senior Pan American Championships,2017-07-27,Open Men's+105 kg,Ethan Harak,120.09,155,161,-168,201,-206,-207,161,201,362
2017 Senior Pan American Championships,2017-07-27,Open Men's 105 kg,D'Angelo Osorio,101.11,-140,140,150,191,202,210,150,210,360
2017 Senior Pan American Championships,2017-07-27,Open Men's 94 kg,Nathan Damron,93.21,150,-156,-156,184,-192,193,150,193,343
2017 Senior Pan American Championships,2017-07-27,Open Men's 77 kg,Angelo Bianco,76.72,140,145,-150,175,192,188,145,192,337
2017 Senior Pan American Championships,2017-07-27,Open Men's+105 kg,Pedro Aneses,123.43,140,145,-148,179,185,-190,145,185,330
2017 Senior Pan American Championships,2017-07-27,Open Men's 77 kg,Harrison Maurus,76.81,-138,138,142,-180,180,186,142,186,328
2017 Senior Pan American Championships,2017-07-27,Open Women's +90 kg,Sarah Robles,145.59,110,115,120,145,150,155,120,155,275
2017 Senior Pan American Championships,2017-07-27,Open Women's 69 kg,Martha Rogers,68.56,-95,96,100,125,130,133,100,133,233
2017 Senior Pan American Championships,2017-07-27,Open Women's 63 kg,Mary-Kathryn Peck,62.81,88,91,-94,108,112,-118,91,112,203
2017 Senior Pan American Championships,2017-07-27,Open Women's 58 kg,Jessica Lucero,57.81,-89,-89,89,110,-114,-117,89,110,199
2017 Senior Pan American Championships,2017-07-27,Open Women's 53 kg,Caitlin Hogan,52.86,81,84,86,103,105,107,86,107,193
2017 Senior Pan American Championships,2017-07-27,Open Women's 48 kg,Alyssa Ritchey,48,72,75,77,91,95,-100,77,95,172
2017 Senior Pan American Championships,2017-07-27,Open Women's 48 kg,Kathleen Winters Harris,48,70,73,76,90,94,-97,76,94,170
2017 Senior Pan American Championships,2017-07-27,Open Women's 53 kg,Cortney Batchelor,52.93,-82,-82,-82,98,-101,101,0,101,101
