meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
TSS Heartbreaker Qualifier,2018-01-27,Open Men's+105 kg,Keith Minikus,107.05,115,120,125,140,150,160,125,160,285
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Charles Keenan,91.8,116,120,123,137,144,-148,123,144,267
TSS Heartbreaker Qualifier,2018-01-27,Open Men's+105 kg,Cody Skinner,127.8,100,110,115,120,130,140,115,140,255
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 85 kg,Minh Tran,84.8,110,115,-120,125,-131,135,115,135,250
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 77 kg,Ryan Ramos,74.05,100,106,110,125,-131,133,110,133,243
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,David Euler,92.37,104,-109,-110,128,133,-137,104,133,237
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Abelardo Martinez-Lopez,93.16,96,100,-105,129,133,136,100,136,236
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 77 kg,Mark Alcaraz,76.93,86,91,94,120,128,130,94,130,224
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 105 kg,Mario Morales,96.04,80,85,-90,120,125,-128,85,125,210
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Mario Martinez,89.24,73,77,82,113,117,120,82,120,202
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 75 kg,Jilly Jaworske,70.27,87,89,92,100,103,107,92,107,199
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 105 kg,Jacob Loberg,97.06,80,83,86,85,100,105,86,105,191
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 62 kg,Elijah Alvarado,61.92,-78,78,81,95,100,105,81,105,186
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Cristian Tobar,92.15,70,-75,77,100,-105,108,77,108,185
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 69 kg,Avelardo Martinez,68.97,-75,75,-78,97,101,105,75,105,180
TSS Heartbreaker Qualifier,2018-01-27,Open Men's+105 kg,Christian Ramirez,125.22,70,74,81,90,95,-100,81,95,176
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 105 kg,Eloy Gonzales,99.11,69,71,73,90,95,98,73,98,171
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Mason Sevigny,92.66,62,68,72,85,90,95,72,95,167
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 69 kg,Brayden Dunlap,67.78,62,68,72,-85,85,92,72,92,164
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 53 kg,Jennifer Chu,52.73,68,70,-73,84,88,91,70,91,161
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Victor Chevalier,92.37,50,55,60,85,90,95,60,95,155
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 75 kg,Kristin Sullivan,74.07,-63,-63,65,83,-87,87,65,87,152
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 85 kg,Jason Everly,79.6,60,65,70,80,-87,-91,70,80,150
TSS Heartbreaker Qualifier,2018-01-27,Open Men's 94 kg,Frank Lang,89.9,62,67,70,75,80,-84,70,80,150
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 58 kg,Katherine Miranda,57.76,51,53,56,69,74,78,56,78,134
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 63 kg,Megan Graham,60.62,52,56,60,65,70,73,60,73,133
TSS Heartbreaker Qualifier,2018-01-27,Women's 16-17 Age Group 69 kg,Galilea Gutierrez,67.15,52,55,58,65,68,71,58,71,129
TSS Heartbreaker Qualifier,2018-01-27,Open Women's +90 kg,Beverly Lopez,210958,50,53,-55,66,69,-72,53,69,122
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 53 kg,Crystal Monterosa,48.25,51,53,-56,61,63,65,53,65,118
TSS Heartbreaker Qualifier,2018-01-27,Women's 14-15 Age Group 53 kg,cynthia gonzalez,51.56,43,46,49,58,63,-66,49,63,112
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 63 kg,Aslyn Van Cleave,60.41,42,45,-50,60,64,-70,45,64,109
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 58 kg,Jennifer Abeto,55.9,40,43,-46,60,63,-65,43,63,106
TSS Heartbreaker Qualifier,2018-01-27,Women's Masters (35-39) 75 kg,Stacy Mikolajczyk,74.9,39,44,47,59,-64,-64,47,59,106
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 58 kg,NUVIA VELAZQUEZ,53.5,38,40,42,60,-63,63,42,63,105
TSS Heartbreaker Qualifier,2018-01-27,Women's Masters (40-44) +90 kg,Gina McCauley,128.13,40,42,44,53,56,58,44,58,102
TSS Heartbreaker Qualifier,2018-01-27,Open Women's 69 kg,Kylie Casey,67.1,38,41,44,54,57,-60,44,57,101
TSS Heartbreaker Qualifier,2018-01-27,Women's Masters (40-44) 63 kg,Bonnie Nelson,60.2,38,43,-45,45,50,53,43,53,96
TSS Heartbreaker Qualifier,2018-01-27,Men's 13 Under Age Group 31 Kg,Colin Ronan,25.26,10,12,14,13,15,17,14,17,31
