meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Black Label Barbell Liftoff,2021-07-18,Open Men's 109kg,Thomas Greene,104.1,122,127,130,150,157,162,130,162,292
Black Label Barbell Liftoff,2021-07-18,Open Men's 102kg,Phillip Deaton II,99.8,110,115,-120,135,140,-145,115,140,255
Black Label Barbell Liftoff,2021-07-18,Open Men's 102kg,Francis Bui,101.8,-106,108,-114,137,-143,-147,108,137,245
Black Label Barbell Liftoff,2021-07-18,Men's Masters (35-39) 67kg,Dustin Ma,66,88,91,95,-103,105,-110,95,105,200
Black Label Barbell Liftoff,2021-07-18,Men's Masters (35-39) 102kg,stephen armstrong,98.1,72,74,77,98,101,106,77,106,183
Black Label Barbell Liftoff,2021-07-18,Men's Masters (40-44) 102kg,Osama Qazi,99.2,65,67,-69,104,105,108,67,108,175
Black Label Barbell Liftoff,2021-07-18,Open Women's 71kg,Jordan Grabinoski,68.6,70,74,-78,90,95,100,74,100,174
Black Label Barbell Liftoff,2021-07-18,Open Men's 96kg,Rudy Alvarez,89.9,73,-76,76,-90,90,95,76,95,171
Black Label Barbell Liftoff,2021-07-18,Open Men's 89kg,Anthony Davila,82.3,70,-75,-75,85,-88,-90,70,85,155
Black Label Barbell Liftoff,2021-07-18,Open Women's 71kg,Michelle Gilhousen,71,-71,71,73,82,-86,-86,73,82,155
Black Label Barbell Liftoff,2021-07-18,Open Women's 71kg,Yi Quan,67.6,55,58,61,85,-89,90,61,90,151
Black Label Barbell Liftoff,2021-07-18,Open Women's 71kg,Nicolle Tamparong,64.3,50,54,57,-62,64,68,57,68,125
Black Label Barbell Liftoff,2021-07-18,Women's Masters (45-49) 59kg,Sonja Phan,57.9,50,-53,-53,66,-69,-70,50,66,116
Black Label Barbell Liftoff,2021-07-18,Women's Masters (45-49) 59kg,Jennifer Foulds,58.5,47,50,52,57,60,63,52,63,115
Black Label Barbell Liftoff,2021-07-18,Women's Masters (40-44) +87kg,Autumn Thorman,91.6,48,50,52,60,62,-64,52,62,114
Black Label Barbell Liftoff,2021-07-18,Men's 14-15 Age Group 61kg,Jaedyn Keesler,56.5,-43,43,45,63,-66,66,45,66,111
Black Label Barbell Liftoff,2021-07-18,Women's Masters (45-49) 71kg,Imelda Bettinger,70.9,42,44,46,55,59,61,46,61,107
Black Label Barbell Liftoff,2021-07-18,Women's Masters (35-39) 71kg,Oralia Pena,67.2,-43,-43,43,53,55,57,43,57,100
Black Label Barbell Liftoff,2021-07-18,Open Women's 59kg,Abbigail Porter,57.1,33,37,40,47,-51,-51,40,47,87
Black Label Barbell Liftoff,2021-07-18,Women's 13 Under Age Group 36kg,Imogen Esme-leonard,34.4,22,24,27,30,31,32,27,32,59
Black Label Barbell Liftoff,2021-07-18,Men's 13 Under Age Group 36kg,Grayson Myers,32.1,15,16,17,26,28,-30,17,28,45
Black Label Barbell Liftoff,2021-07-18,Men's 13 Under Age Group 55kg,Christopher Nathaniel,49.2,14,15,-17,17,18,20,15,20,35
