meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
56th Golden West Opejn,2019-11-03,Open Men's +109kg,Sung An,139.5,125,130,-135,175,183,185,130,185,315
56th Golden West Opejn,2019-11-03,Open Men's 89kg,Dennis Matos,82.5,-104,-105,105,130,135,-138,105,135,240
56th Golden West Opejn,2019-11-03,Open Men's 96kg,Daniel David,91.1,101,-104,105,129,134,-139,105,134,239
56th Golden West Opejn,2019-11-03,Open Men's 81kg,Daniel Voutsas,81,90,95,100,120,125,130,100,130,230
56th Golden West Opejn,2019-11-03,Open Men's 81kg,Carlo Biscocho,80,-95,95,100,120,125,-127,100,125,225
56th Golden West Opejn,2019-11-03,Open Men's 89kg,Dusty Payne,85.1,90,94,-97,118,123,126,94,126,220
56th Golden West Opejn,2019-11-03,Open Men's 61kg,Seth Tom,56.2,85,-88,90,108,111,114,90,114,204
56th Golden West Opejn,2019-11-03,Open Men's 96kg,Brandt Courtway,91.1,86,90,-95,95,100,105,90,105,195
56th Golden West Opejn,2019-11-03,Open Men's 67kg,Austin Prosser,67,85,88,91,100,104,-110,91,104,195
56th Golden West Opejn,2019-11-03,Open Men's 96kg,Vincent Arespacochaga,90.8,77,81,85,101,105,-110,85,105,190
56th Golden West Opejn,2019-11-03,Open Women's 76kg,Lena Kardos,73.5,76,79,82,96,99,103,82,103,185
56th Golden West Opejn,2019-11-03,Women's 14-15 Age Group +76kg,Amanda Robles,78.2,71,74,77,89,92,95,77,95,172
56th Golden West Opejn,2019-11-03,Open Women's 76kg,Michelle Ngo,75.99,74,77,-80,95,-98,-100,77,95,172
56th Golden West Opejn,2019-11-03,Open Men's 67kg,Justin Yen,66.4,-70,74,-77,88,93,96,74,96,170
56th Golden West Opejn,2019-11-03,Open Women's 71kg,Ellen Seidel,69.85,68,71,74,88,-91,93,74,93,167
56th Golden West Opejn,2019-11-03,Open Women's 55kg,Katrina Italiano,51.7,67,-69,-70,90,93,95,67,95,162
56th Golden West Opejn,2019-11-03,Open Women's 71kg,Tessa Scott,69.85,65,68,71,80,83,86,71,86,157
56th Golden West Opejn,2019-11-03,Open Men's 67kg,Peter Jackson,66.6,-67,67,70,85,-90,-90,70,85,155
56th Golden West Opejn,2019-11-03,Open Men's 61kg,Julian Castillo,59.2,58,62,65,82,86,88,65,88,153
56th Golden West Opejn,2019-11-03,Women's Masters (40-44) 55kg,Carrie Olson,50.72,58,60,63,76,-79,80,63,80,143
56th Golden West Opejn,2019-11-03,Open Women's 64kg,Charlotte Pay,63.59,-56,56,59,72,-76,-76,59,72,131
56th Golden West Opejn,2019-11-03,Women's 14-15 Age Group 55kg,Annelisse Cabrera,51.62,44,44,48,60,64,68,48,68,116
56th Golden West Opejn,2019-11-03,Men's 14-15 Age Group 61kg,Dylan Murphy,57.5,45,49,-53,60,63,66,49,66,115
56th Golden West Opejn,2019-11-03,Women's Masters (40-44) 45kg,Jennifer Valosek,-44,44,46,46,61,64,67,46,67,113
56th Golden West Opejn,2019-11-03,Open Women's 49kg,vana christos,47.87,42,44,-46,56,58,60,44,60,104
56th Golden West Opejn,2019-11-03,Open Men's 89kg,Robert Cavano,83.8,40,42,43,-60,60,-64,43,60,103
56th Golden West Opejn,2019-11-03,Women's Masters (40-44) 64kg,Junghee Kwon,63.76,44,0,0,52,54,56,44,56,100
56th Golden West Opejn,2019-11-03,Open Women's 45kg,Sally French,44.2,40,42,42,54,57,58,42,58,100
56th Golden West Opejn,2019-11-03,Open Men's 67kg,Leo Crane,66.8,-73,-76,-76,95,100,-102,0,100,100
56th Golden West Opejn,2019-11-03,Open Women's 71kg,Nia Vo,67.34,32,35,37,40,43,46,37,46,83
56th Golden West Opejn,2019-11-03,Men's 13 Under Age Group 44kg,ezekiel tolentino,43.7,27,29,30,38,40,42,30,42,72
56th Golden West Opejn,2019-11-03,Open Women's 87kg,Liz Fox,85.32,25,28,30,34,37,40,30,40,70
56th Golden West Opejn,2019-11-03,Open Women's 87kg,Liz Fox,85.32,25,28,30,34,37,40,30,40,70
56th Golden West Opejn,2019-11-03,Women's 13 Under Age Group 55kg,Ashleigh Maple,50.6,27,29,31,33,35,38,31,38,69
56th Golden West Opejn,2019-11-03,Women's Masters (60-64) 64kg,Betsy Groh,62.65,27,28,28,34,36,38,28,38,66
56th Golden West Opejn,2019-11-03,Women's Masters (40-44) 55kg,Sanja Rogers,54.82,25,28,30,33,36,36,30,36,66
56th Golden West Opejn,2019-11-03,Women's 13 Under Age Group 45kg,Dihini Withana,40.36,25,27,29,32,34,37,29,37,66
56th Golden West Opejn,2019-11-03,Women's Masters (60-64) 81kg,Rene Cournoyer Kokka,78.32,22,23,24,31,33,35,24,35,59
56th Golden West Opejn,2019-11-03,Women's Masters (40-44) 64kg,Elizabeth Wayne,62.85,0,0,0,50,53,55,0,55,55
56th Golden West Opejn,2019-11-03,Open Men's 81kg,Kyle Brown,81,0,0,0,0,0,0,0,0,0
