meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Barbells and Boos,2019-10-26,Open Men's 89kg,Andrew Malec,82.1,-120,-120,122,144,-148,-150,122,144,266
Barbells and Boos,2019-10-26,Open Men's 81kg,Austin Gean,79.5,113,117,121,140,145,-150,121,145,266
Barbells and Boos,2019-10-26,Open Men's 81kg,Christopher Young,79.2,-110,110,114,135,143,-150,114,143,257
Barbells and Boos,2019-10-26,Open Men's 73kg,Devin McGill,67.4,83,88,93,105,-113,113,93,113,206
Barbells and Boos,2019-10-26,Open Women's 64kg,Jarynn Stewart,61.2,65,68,71,85,88,91,71,91,162
Barbells and Boos,2019-10-26,Open Men's 81kg,Glenn Perrow,79.9,67,-70,-70,84,87,-91,67,87,154
Barbells and Boos,2019-10-26,Open Women's 59kg,Jayda Jenkins,55.6,60,-65,-65,80,84,-88,60,84,144
Barbells and Boos,2019-10-26,Open Women's 64kg,Hannah Alvis,61.1,-61,-61,61,73,77,-80,61,77,138
Barbells and Boos,2019-10-26,Open Women's +87kg,Nadine Sikora,88.6,48,53,56,58,62,69,56,69,125
Barbells and Boos,2019-10-26,Women's 16-17 Age Group 81kg,Raina Bowling,78.3,47,49,51,67,70,72,51,72,123
Barbells and Boos,2019-10-26,Women's Masters (40-44) 81kg,Sara Pennala,77.4,30,34,37,45,48,52,37,52,89
Barbells and Boos,2019-10-26,Men's 13 Under Age Group 44kg,Graham Czerkes,43.9,33,-34,34,40,42,44,34,44,78
Barbells and Boos,2019-10-26,Women's 13 Under Age Group 45kg,Sammi Pennala,43,26,28,31,40,42,45,31,45,76
Barbells and Boos,2019-10-26,Men's 13 Under Age Group 39kg,Nicholas Czerkes,36.9,21,23,25,29,31,32,25,32,57
