meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Onaga Christmas Open,2018-12-29,Open Men's 89kg,Brian Everhart,86.7,-115,115,118,140,-145,146,118,146,264
Onaga Christmas Open,2018-12-29,Open Men's 96kg,Stewart Young,93.2,110,-115,117,135,140,-147,117,140,257
Onaga Christmas Open,2018-12-29,Open Men's 96kg,joseph Moos,95.6,100,105,110,135,140,145,110,145,255
Onaga Christmas Open,2018-12-29,Open Men's 96kg,DUSTIN EAGLEBURGER,92.2,98,105,-112,130,142,-145,105,142,247
Onaga Christmas Open,2018-12-29,Open Men's 89kg,Sean Hammell,87.9,95,100,102,123,128,130,102,130,232
Onaga Christmas Open,2018-12-29,Open Men's 102kg,Alfred Grenon,99,90,95,100,115,122,127,100,127,227
Onaga Christmas Open,2018-12-29,Open Men's 81kg,Dallas VanderLaan,76.6,91,96,-100,120,125,130,96,130,226
Onaga Christmas Open,2018-12-29,Open Men's 67kg,Ryan Ho,66.9,-85,88,93,113,119,-123,93,119,212
Onaga Christmas Open,2018-12-29,Open Men's +109kg,Kyle Thatcher,109,85,88,91,101,106,-111,91,106,197
Onaga Christmas Open,2018-12-29,Open Men's 81kg,Philip Webb,80.3,76,80,84,88,92,96,84,96,180
Onaga Christmas Open,2018-12-29,Open Men's 73kg,Francisco Flores,70.9,70,74,-77,102,106,-108,74,106,180
Onaga Christmas Open,2018-12-29,Open Men's 81kg,Aric Scott,79,72,77,-81,92,-96,100,77,100,177
Onaga Christmas Open,2018-12-29,Open Men's 102kg,Tyson Heck,98.4,77,-82,-84,100,-105,-105,77,100,177
Onaga Christmas Open,2018-12-29,Open Men's +109kg,Scott Lofquist,120.6,75,80,-85,80,87,92,80,92,172
Onaga Christmas Open,2018-12-29,Open Women's 76kg,Jessica Weatherly,74.4,70,73,75,90,93,-95,75,93,168
Onaga Christmas Open,2018-12-29,Open Men's +109kg,Seth Dahlke,113.1,-125,-127,-127,157,-165,165,0,165,165
Onaga Christmas Open,2018-12-29,Open Men's 55kg,Chris Todd,54.7,64,68,72,89,-93,-95,72,89,161
Onaga Christmas Open,2018-12-29,Open Men's 96kg,Walter Warren,95.8,65,-70,70,85,-90,90,70,90,160
Onaga Christmas Open,2018-12-29,Open Women's 71kg,Anna Clayton,65.3,63,-66,68,79,82,-85,68,82,150
Onaga Christmas Open,2018-12-29,Open Men's 67kg,Noah Vandervelden,64.5,62,65,-68,77,84,-87,65,84,149
Onaga Christmas Open,2018-12-29,Open Women's 76kg,Danielle Palmer,72.2,63,-69,-69,77,84,-88,63,84,147
Onaga Christmas Open,2018-12-29,Women's Masters (35-39) 71kg,Angela Givian,69.5,63,-67,-69,78,82,-86,63,82,145
Onaga Christmas Open,2018-12-29,Open Women's 64kg,Katie Lane,60.3,58,61,64,74,76,78,64,78,142
Onaga Christmas Open,2018-12-29,Open Women's +87kg,Lauren Varosi,148.9,60,65,-68,-75,75,-78,65,75,140
Onaga Christmas Open,2018-12-29,Open Women's 76kg,Isabelle Jennings,72.4,60,-65,-65,70,75,-80,60,75,135
Onaga Christmas Open,2018-12-29,Open Women's 55kg,Ryanna Bales,51.7,52,-55,56,65,68,70,56,70,126
Onaga Christmas Open,2018-12-29,Women's Masters (35-39) 64kg,Emily Busenitz,60.2,-48,50,-53,68,70,73,50,73,123
Onaga Christmas Open,2018-12-29,Women's Masters (35-39) 87kg,Melissa Nichols,84.7,45,48,51,65,68,71,51,71,122
Onaga Christmas Open,2018-12-29,Open Women's 71kg,Lauren Cruz,66.1,50,54,58,57,62,-67,58,62,120
Onaga Christmas Open,2018-12-29,Women's Masters (55-59) 71kg,Cynthia Lofquist,69.3,45,47,49,62,-66,68,49,68,117
Onaga Christmas Open,2018-12-29,Open Women's 81kg,Sarah Hinton,80.7,45,-48,-50,62,65,68,45,68,113
Onaga Christmas Open,2018-12-29,Open Men's 102kg,William Wilkerson,96,50,55,-60,52,55,58,55,58,113
Onaga Christmas Open,2018-12-29,Women's 14-15 Age Group 71kg,Brooke Privat,66.9,45,-49,49,57,61,-64,49,61,110
Onaga Christmas Open,2018-12-29,Men's 13 Under Age Group 61kg,Nathaniel Linck,59,35,40,45,52,55,60,45,60,105
Onaga Christmas Open,2018-12-29,Women's 14-15 Age Group 55kg,Emily Schutzel,54.2,37,40,-43,53,56,59,40,59,99
Onaga Christmas Open,2018-12-29,Women's 14-15 Age Group 55kg,Kilee Castro,54.5,25,58,30,35,38,41,58,41,99
Onaga Christmas Open,2018-12-29,Women's 14-15 Age Group 59kg,Sidnee Carr,57.5,35,39,40,51,-55,-55,40,51,91
Onaga Christmas Open,2018-12-29,Women's Masters (40-44) 55kg,Kelly Radel,51.9,37,-40,-40,50,-52,-52,37,50,87
Onaga Christmas Open,2018-12-29,Women's 13 Under Age Group 45kg,Addison Comstock,41,35,-37,-37,42,46,49,35,49,84
Onaga Christmas Open,2018-12-29,Women's Masters (50-54) 64kg,Consuelo Lorenzo,62,31,-34,36,42,-45,-46,36,42,78
Onaga Christmas Open,2018-12-29,Women's Masters (40-44) 49kg,Yulia Kostogorova-Beller,47.8,32,34,35,38,40,42,35,42,77
