meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2018 Northeastern States Open,2018-03-04,Open Men's 94 kg,Michael Craven,91.28,125,130,135,155,160,-165,135,160,295
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Travis Cooper,79.41,120,125,130,150,155,160,130,160,290
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Thomas Sullivan,84.56,118,123,127,148,153,157,127,157,284
2018 Northeastern States Open,2018-03-04,Open Men's+105 kg,Matthew Lee,119.94,111,116,-121,150,155,-161,116,155,271
2018 Northeastern States Open,2018-03-04,Open Men's 105 kg,Jordan Jacobs,100.41,113,116,-119,149,-153,-155,116,149,265
2018 Northeastern States Open,2018-03-04,Open Men's 105 kg,Noah Ottenstein,103.58,100,105,110,143,148,153,110,153,263
2018 Northeastern States Open,2018-03-04,Open Men's 105 kg,Eric Brandom,97.38,112,117,-121,140,-144,-145,117,140,257
2018 Northeastern States Open,2018-03-04,Open Men's 94 kg,Ryan Staples,93.18,105,110,-115,136,-140,143,110,143,253
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Stephen Zito,81.95,110,-115,-115,135,140,-145,110,140,250
2018 Northeastern States Open,2018-03-04,Open Men's 105 kg,micah sybor,103,112,-117,-117,138,-145,-145,112,138,250
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Junaid Hamin-gilliam,81.64,100,105,110,133,139,-143,110,139,249
2018 Northeastern States Open,2018-03-04,Open Men's 77 kg,Matthew Miranda,75.49,108,112,-120,129,135,-139,112,135,247
2018 Northeastern States Open,2018-03-04,Open Men's+105 kg,William Atwood,152.25,100,105,110,130,135,-140,110,135,245
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Eric Pick,84.77,108,113,-118,128,-133,-134,113,128,241
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Aaron Poach,84.55,102,106,110,123,130,-134,110,130,240
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Christian Tsakanikas,84.19,105,-110,-115,134,-140,-145,105,134,239
2018 Northeastern States Open,2018-03-04,Open Men's+105 kg,Ronnie Tamburro,139.82,87,92,-100,135,-140,140,92,140,232
2018 Northeastern States Open,2018-03-04,Open Men's 77 kg,Raymond Roldan,76.99,97,102,-105,122,127,-130,102,127,229
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Logan Hahn,83.51,-101,-101,101,120,125,128,101,128,229
2018 Northeastern States Open,2018-03-04,Open Men's 94 kg,Andrew Romeo,93.05,100,105,-110,120,-130,0,105,120,225
2018 Northeastern States Open,2018-03-04,Open Men's 77 kg,Bryan Trigila,75.74,98,102,-105,-120,122,-128,102,122,224
2018 Northeastern States Open,2018-03-04,Open Men's 94 kg,John Nietzel,92.66,90,-95,-97,125,130,133,90,133,223
2018 Northeastern States Open,2018-03-04,Open Men's+105 kg,Benjamin Horgan,120.08,90,95,-100,120,-125,127,95,127,222
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Peter Ferrari,81.41,93,96,100,115,-120,120,100,120,220
2018 Northeastern States Open,2018-03-04,Open Men's 85 kg,Gerson Flores,78.36,95,-100,102,113,116,-119,102,116,218
2018 Northeastern States Open,2018-03-04,Open Men's 94 kg,John Schiavo,89.31,-84,85,91,125,-130,-133,91,125,216
2018 Northeastern States Open,2018-03-04,Open Men's 77 kg,Ryan Walsh,75.55,-90,92,95,112,-117,117,95,117,212
2018 Northeastern States Open,2018-03-04,Open Men's 94 kg,Zachary Flagge,88.4,80,85,90,108,115,120,90,120,210
