meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Southwest Lift Off,2017-10-14,Open Men's 85 kg,Austin Bartosh,83.3,104,109,114,-128,128,131,114,131,245
Southwest Lift Off,2017-10-14,Open Men's 94 kg,Scott Schulle,86.8,-100,100,-105,130,135,-140,100,135,235
Southwest Lift Off,2017-10-14,Open Men's 105 kg,Thomas Murphy,104.3,94,96,99,123,125,128,99,128,227
Southwest Lift Off,2017-10-14,Open Men's 77 kg,Griffin Shaw,72.2,-95,95,-100,120,125,-130,95,125,220
Southwest Lift Off,2017-10-14,Open Men's 77 kg,Mark Knight,75.2,92,97,-102,115,-120,120,97,120,217
Southwest Lift Off,2017-10-14,Open Men's 77 kg,Ricardo Malta,71,80,83,86,105,108,112,86,112,198
Southwest Lift Off,2017-10-14,Open Men's 77 kg,Benjamin Maestas,74.5,80,83,-86,100,-105,105,83,105,188
Southwest Lift Off,2017-10-14,Open Women's 75 kg,Molly Gebhardt,74.5,77,80,83,97,100,-103,83,100,183
Southwest Lift Off,2017-10-14,Open Women's 90 kg,Ashley Stephens,89.2,75,78,-81,100,-104,-104,78,100,178
Southwest Lift Off,2017-10-14,Open Women's 75 kg,Laura Skalaski,73.4,71,74,-77,95,-98,-98,74,95,169
Southwest Lift Off,2017-10-14,Open Women's 53 kg,Amie Jindra,52.4,66,68,71,86,-88,90,71,90,161
Southwest Lift Off,2017-10-14,Open Men's 94 kg,Nicholas Kreps,87.8,62,65,68,81,85,89,68,89,157
Southwest Lift Off,2017-10-14,Open Women's 58 kg,Alice McBroom,54.7,61,66,70,77,83,-87,70,83,153
Southwest Lift Off,2017-10-14,Open Men's 85 kg,Mitchell Garcia,85,62,65,70,75,-80,80,70,80,150
Southwest Lift Off,2017-10-14,Open Women's 69 kg,Haley Vanaman,64.6,60,63,67,-73,-73,73,67,73,140
Southwest Lift Off,2017-10-14,Open Women's 69 kg,Jasmin Moler,67.9,56,58,-61,-80,-81,82,58,82,140
Southwest Lift Off,2017-10-14,Open Women's 69 kg,Katelyn Mcconnell,67.5,55,-58,58,75,78,81,58,81,139
Southwest Lift Off,2017-10-14,Open Women's 75 kg,Lindsy Loesel,74.6,-59,59,-62,79,-82,-82,59,79,138
Southwest Lift Off,2017-10-14,Open Women's 90 kg,Misty Leflar,79.8,-59,59,-61,70,72,-75,59,72,131
Southwest Lift Off,2017-10-14,Women's Masters (35-39) +90 kg,Jennifer Ridler,99.1,49,51,53,65,67,70,53,70,123
Southwest Lift Off,2017-10-14,Open Women's 48 kg,Jennifer Torrent,47.5,53,-55,-57,65,68,-71,53,68,121
Southwest Lift Off,2017-10-14,Open Women's +90 kg,Rebekah Ader,95.8,44,46,-49,65,67,70,46,70,116
Southwest Lift Off,2017-10-14,Women's Masters (45-49) 53 kg,Margrette Castro,51.2,46,49,-53,58,61,64,49,64,113
Southwest Lift Off,2017-10-14,Women's Masters (35-39) 63 kg,Jennifer Stack,62.7,47,50,-53,56,59,62,50,62,112
Southwest Lift Off,2017-10-14,Women's Masters (40-44) 58 kg,Debra Schmidt,56.2,43,45,47,-62,-62,62,47,62,109
Southwest Lift Off,2017-10-14,Open Women's 53 kg,Kayla Hall-Novak,52.7,44,46,-49,60,62,-63,46,62,108
Southwest Lift Off,2017-10-14,Open Women's 75 kg,Clarissa Vawter,69.1,25,27,29,38,40,42,29,42,71
Southwest Lift Off,2017-10-14,Open Women's 75 kg,Larisa Loebe,71,-38,-38,-38,48,50,52,0,52,52
Southwest Lift Off,2017-10-14,Open Men's 77 kg,Brandon Miller,76.9,-66,-70,-73,-96,-102,-106,0,0,0
