meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2016 Idaho State Championships,2016-10-22,Open Men's 85 kg,Isaac Campbell,84.82,118,-121,121,148,150,153,121,153,274
2016 Idaho State Championships,2016-10-22,Open Men's 94 kg,Joseph Brinton,90.54,102,105,111,129,134,137,111,137,248
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,Basile Beaty,76.56,115,-118,-118,132,-141,-141,115,132,247
2016 Idaho State Championships,2016-10-22,Open Men's 105 kg,Kevin Wexler,103.1,102,105,-111,130,131,-137,105,131,236
2016 Idaho State Championships,2016-10-22,Open Men's 105 kg,Benjamin Bristow,96.04,-100,100,103,117,-121,-121,103,117,220
2016 Idaho State Championships,2016-10-22,Open Men's+105 kg,Terence Woods,105.12,85,-90,-91,115,120,125,85,125,210
2016 Idaho State Championships,2016-10-22,Open Men's 94 kg,Tony Ober,93.68,91,95,-97,112,-116,-116,95,112,207
2016 Idaho State Championships,2016-10-22,Open Men's 85 kg,Kyle Young,78.8,85,88,91,110,115,-119,91,115,206
2016 Idaho State Championships,2016-10-22,Open Men's 62 kg,Connor Davis,61.98,85,-88,-88,115,-120,-120,85,115,200
2016 Idaho State Championships,2016-10-22,Open Men's 94 kg,Michael Goemmel,90.22,84,89,-93,102,107,111,89,111,200
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,Peter Foss,72.36,82,85,87,109,-113,-113,87,109,196
2016 Idaho State Championships,2016-10-22,Women's 16-17 Age Group +75 kg,Shay Carlock,96.74,80,84,87,100,105,108,87,108,195
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,John Baranco,74.26,-84,-84,85,98,-100,-103,85,98,183
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,hayden hamblin,75.12,75,-78,-78,98,102,-105,75,102,177
2016 Idaho State Championships,2016-10-22,Open Women's 69 kg,Ellen Merrill,67.54,74,78,-82,93,98,-101,78,98,176
2016 Idaho State Championships,2016-10-22,Open Women's 63 kg,Kelli Weight,61.64,59,62,66,75,80,85,66,85,151
2016 Idaho State Championships,2016-10-22,Open Women's 69 kg,Cassandra Smith,68.66,62,65,-69,85,-88,-88,65,85,150
2016 Idaho State Championships,2016-10-22,Open Women's 75 kg,Katherine Meikle,73.26,-61,61,64,75,80,85,64,85,149
2016 Idaho State Championships,2016-10-22,Women's Masters (45-49) +75 kg,Deborah Hanscom,100.12,59,-62,-64,82,-85,-85,59,82,141
2016 Idaho State Championships,2016-10-22,Open Women's 58 kg,Leah Noland,57.6,59,-63,-63,68,72,76,59,76,135
2016 Idaho State Championships,2016-10-22,Open Women's 53 kg,Catherine Bristow,52.18,59,-61,61,70,-73,73,61,73,134
2016 Idaho State Championships,2016-10-22,Open Women's 58 kg,Chrisie Paiz,56.86,53,55,-56,74,76,78,55,78,133
2016 Idaho State Championships,2016-10-22,Open Men's 94 kg,Dylan Clagg,87.51,-101,-101,-101,125,129,133,0,133,133
2016 Idaho State Championships,2016-10-22,Men's 13 Under Age Group 56 Kg,Lucas Carlisle,55.88,-56,56,-58,-76,-76,76,56,76,132
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,Matthew Davis,72.88,53,-57,-60,77,-80,-80,53,77,130
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,Jake Crist,74.72,48,52,56,68,72,-77,56,72,128
2016 Idaho State Championships,2016-10-22,Open Men's 77 kg,Justin Knight,75.76,-92,-97,-97,125,-134,-136,0,125,125
2016 Idaho State Championships,2016-10-22,Open Women's 53 kg,Natalie Hammond,52.84,50,51,52,-65,66,-68,52,66,118
2016 Idaho State Championships,2016-10-22,Open Women's +75 Kg,Shelly Lucas,99.5,44,48,50,59,65,68,50,68,118
2016 Idaho State Championships,2016-10-22,Women's Masters (35-39) 58 kg,Jessica Comer,57.36,45,-48,48,62,-65,-65,48,62,110
2016 Idaho State Championships,2016-10-22,Open Women's 58 kg,Kymberlie Morgan,57.62,-50,-50,50,-60,60,-63,50,60,110
2016 Idaho State Championships,2016-10-22,Women's 16-17 Age Group 69 kg,Anna Fullmer,68.12,41,45,50,52,56,-60,50,56,106
2016 Idaho State Championships,2016-10-22,Open Men's 56 kg,Jordan Morgan,54.5,43,46,49,48,53,57,49,57,106
2016 Idaho State Championships,2016-10-22,Men's 14-15 Age Group 56 Kg,Ethan Jolley,55.4,41,45,-50,53,57,-60,45,57,102
2016 Idaho State Championships,2016-10-22,Women's 16-17 Age Group 48 kg,Gillian Druzisky,48,-44,44,-48,57,-62,-62,44,57,101
2016 Idaho State Championships,2016-10-22,Women's Masters (40-44) 75 kg,Heather Case,72.56,39,43,47,49,52,-56,47,52,99
