meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MDUSA Fall Open,2014-09-28,Open Men's+105 kg,Thomas Sroka,135.95,140,144,147,190,190,202,147,202,349
MDUSA Fall Open,2014-09-28,Open Men's 85 kg,James Tatum,80.5,145,150,155,176,188,188,155,188,343
MDUSA Fall Open,2014-09-28,Open Men's 105 kg,Josh Bennett,99.5,127,137,147,170,180,190,147,190,337
MDUSA Fall Open,2014-09-28,Open Men's+105 kg,Ethan Harak,110.5,145,145,145,175,183,190,145,190,335
MDUSA Fall Open,2014-09-28,Open Men's+105 kg,Sean Rigsby,129.5,137,137,140,185,190,190,140,190,330
MDUSA Fall Open,2014-09-28,Open Men's 94 kg,Trevor Britton,88.5,140,146,151,160,167,171,151,171,322
MDUSA Fall Open,2014-09-28,Open Men's 105 kg,David Lynn,102.4,125,125,134,165,175,180,134,180,314
MDUSA Fall Open,2014-09-28,Open Men's+105 kg,Daniel Koppenhaver,121.45,130,130,135,160,165,170,135,170,305
MDUSA Fall Open,2014-09-28,Open Men's 105 kg,Ryan Webber,104.45,127,130,140,150,156,161,140,161,301
MDUSA Fall Open,2014-09-28,Open Men's 94 kg,Matthew Bergeron,92.45,126,130,130,160,165,165,130,165,295
MDUSA Fall Open,2014-09-28,Open Men's 94 kg,Dylan Cooper,91.25,120,125,130,155,162,162,130,162,292
MDUSA Fall Open,2014-09-28,Open Men's 85 kg,Christopher Branam,84.9,120,124,127,150,150,156,127,156,283
MDUSA Fall Open,2014-09-28,Open Men's+105 kg,Bradon Luedke,120.55,125,126,126,155,155,155,126,155,281
MDUSA Fall Open,2014-09-28,Open Men's 94 kg,Kennedy Carey,92.1,120,120,122,155,155,155,122,155,277
MDUSA Fall Open,2014-09-28,Open Men's 94 kg,Joseph Johnson,93.1,115,120,125,135,145,152,125,152,277
MDUSA Fall Open,2014-09-28,Open Men's+105 kg,Steven Gaudet,120.75,115,115,115,155,155,160,115,160,275
MDUSA Fall Open,2014-09-28,Open Men's 85 kg,Matthew Gunnin,84.95,110,115,120,145,150,150,120,150,270
MDUSA Fall Open,2014-09-28,Open Men's 85 kg,Ryan Tyler,84,115,115,120,142,144,148,120,148,268
