meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Howard Cohen Classic,2019-02-23,Open Men's +109kg,Matthew Hendrickson,134.48,-135,135,138,173,-178,0,138,173,311
Howard Cohen Classic,2019-02-23,Open Men's +109kg,Tylar Reagan,148.42,125,130,135,165,170,175,135,175,310
Howard Cohen Classic,2019-02-23,Open Men's +109kg,Daniel Bittner,120.72,115,125,-135,150,160,-171,125,160,285
Howard Cohen Classic,2019-02-23,Open Men's 81kg,Dade Stanley,78.7,122,127,132,140,150,-160,132,150,282
Howard Cohen Classic,2019-02-23,Open Men's 102kg,Charles Purser Jr.,102,108,112,117,126,132,138,117,138,255
Howard Cohen Classic,2019-02-23,Open Men's +109kg,Mark Williams,117.89,-100,100,105,120,125,130,105,130,235
Howard Cohen Classic,2019-02-23,Open Men's 81kg,Zachary Lowry,81,88,91,95,120,125,130,95,130,225
Howard Cohen Classic,2019-02-23,Open Men's 109kg,David Fields Jr,106.5,93,96,100,115,120,125,100,125,225
Howard Cohen Classic,2019-02-23,Open Men's 89kg,Andre Green,88.5,-93,93,96,115,122,125,96,125,221
Howard Cohen Classic,2019-02-23,Open Men's 89kg,Aaron Ledford,88.2,95,99,103,115,-120,-120,103,115,218
Howard Cohen Classic,2019-02-23,Open Women's 71kg,Mahassen Paiva,66.72,88,91,95,113,118,123,95,123,218
Howard Cohen Classic,2019-02-23,Open Men's 109kg,Sean Manasco,106.78,85,90,95,105,110,115,95,115,210
Howard Cohen Classic,2019-02-23,Open Men's 89kg,Joshua Weaver,86,80,90,95,100,-110,110,95,110,205
Howard Cohen Classic,2019-02-23,Open Men's 109kg,james brockington,107.06,72,80,-85,110,115,121,80,121,201
Howard Cohen Classic,2019-02-23,Open Men's 102kg,Cody Johnson,96.58,85,90,-95,100,105,110,90,110,200
Howard Cohen Classic,2019-02-23,Open Men's 73kg,Farid Bejar,72.8,83,-86,86,105,-110,110,86,110,196
Howard Cohen Classic,2019-02-23,Open Men's 81kg,Hunter Irwin,80.9,80,85,-90,105,108,110,85,110,195
Howard Cohen Classic,2019-02-23,Open Men's 96kg,Fletcher Bazemroe,93.4,74,77,80,102,106,110,80,110,190
Howard Cohen Classic,2019-02-23,Open Women's 76kg,Becky Ashley,75.6,75,79,-81,92,95,97,79,97,176
Howard Cohen Classic,2019-02-23,Open Women's 76kg,Hannah Winslett,74.2,-75,-75,76,90,93,97,76,97,173
Howard Cohen Classic,2019-02-23,Open Men's 89kg,Teddy Binette,87.72,65,70,73,90,95,98,73,98,171
Howard Cohen Classic,2019-02-23,Open Men's 81kg,James Ellison,80.76,65,70,75,86,-92,95,75,95,170
Howard Cohen Classic,2019-02-23,Open Women's 71kg,Rachael Brock,65.78,70,73,76,83,86,89,76,89,165
Howard Cohen Classic,2019-02-23,Open Men's 61kg,Da'Quan Johnson,60.2,64,-68,68,86,89,92,68,92,160
Howard Cohen Classic,2019-02-23,Open Women's 87kg,Mia Hannah,86.5,65,69,-72,83,88,-92,69,88,157
Howard Cohen Classic,2019-02-23,Men's 14-15 Age Group +89kg,Logan Lewis,102,-68,68,-72,85,88,-92,68,88,156
Howard Cohen Classic,2019-02-23,Open Men's 89kg,Michael Ciruzzi,87.66,52,56,60,81,86,91,60,91,151
Howard Cohen Classic,2019-02-23,Open Women's 59kg,Johanna Graham,58.9,62,65,67,75,81,-83,67,81,148
Howard Cohen Classic,2019-02-23,Open Women's 64kg,Alyssa Preidt,63.7,-57,-57,58,80,84,88,58,88,146
Howard Cohen Classic,2019-02-23,Women's Masters (40-44) 87kg,Tiffany Peltier,86.7,61,-63,63,76,80,82,63,82,145
Howard Cohen Classic,2019-02-23,Women's Masters (35-39) 71kg,Julie Pryor,70.1,56,58,-60,-82,82,85,58,85,143
Howard Cohen Classic,2019-02-23,Women's Masters (50-54) +87kg,Juli Peterson,104.28,62,64,66,69,72,74,66,74,140
Howard Cohen Classic,2019-02-23,Open Men's 67kg,Nathan Ordway,65.12,47,50,55,68,72,76,55,76,131
Howard Cohen Classic,2019-02-23,Women's Masters (40-44) 76kg,Regena Manasco,74.18,46,49,52,65,-70,70,52,70,122
Howard Cohen Classic,2019-02-23,Women's Masters (35-39) 87kg,Brittany Elder,82.76,43,46,49,58,62,65,49,65,114
Howard Cohen Classic,2019-02-23,Open Women's 49kg,Lisa Servin,45.34,-45,45,47,55,59,62,47,62,109
Howard Cohen Classic,2019-02-23,Open Women's 49kg,Virginia Hudak,48.93,41,43,45,55,58,61,45,61,106
Howard Cohen Classic,2019-02-23,Women's Masters (50-54) 59kg,Catherine McCloskey,58.92,42,44,46,54,56,58,46,58,104
Howard Cohen Classic,2019-02-23,Women's Masters (35-39) 71kg,Catherine Hodges,66.82,39,41,42,53,-56,56,42,56,98
Howard Cohen Classic,2019-02-23,Women's Masters (50-54) 71kg,Nancy Fernandez,65,38,40,-42,53,55,57,40,57,97
Howard Cohen Classic,2019-02-23,Men's 13 Under Age Group 61kg,Mathis Palmer,57.22,33,-35,35,48,51,54,35,54,89
Howard Cohen Classic,2019-02-23,Women's Masters (65-69) 71kg,Rita Warren,69.3,32,34,-36,43,46,48,34,48,82
Howard Cohen Classic,2019-02-23,Women's Masters (45-49) 64kg,Marika Kary,63.9,-62,-62,-63,80,-82,-82,0,80,80
Howard Cohen Classic,2019-02-23,Open Women's 55kg,Raffaella Funnell,51.32,26,30,-35,42,45,50,30,50,80
Howard Cohen Classic,2019-02-23,Women's Masters (40-44) 49kg,Ivy Ruggeri,48.89,-34,34,-36,42,45,0,34,45,79
Howard Cohen Classic,2019-02-23,Women's Masters (60-64) 71kg,Monica Stupke,71,25,28,30,35,48,41,30,48,78
Howard Cohen Classic,2019-02-23,Women's 13 Under Age Group 49kg,Rheanna Watson,47.78,28,30,33,35,37,40,33,40,73
Howard Cohen Classic,2019-02-23,Women's 13 Under Age Group 36kg,Amy Shonk,35.7,28,30,-32,36,39,42,30,42,72
Howard Cohen Classic,2019-02-23,Men's 13 Under Age Group 49kg,Zean Preston,47,26,28,30,32,36,39,30,39,69
Howard Cohen Classic,2019-02-23,Men's 13 Under Age Group 36kg,Jackson Elder,32.4,-16,16,-18,21,24,26,16,26,42
