meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
February Competition,2020-02-01,Men's Masters (35-39) 102kg,Joel Harding,99.4,120,130,-134,166,170,173,130,173,303
February Competition,2020-02-01,Men's Masters (50-54) +109kg,Christopher Feenstra,111.85,90,100,-105,110,-125,125,100,125,225
February Competition,2020-02-01,Open Men's 96kg,Eric Cothern,95.45,70,75,80,-115,-118,118,80,118,198
February Competition,2020-02-01,Open Women's +87kg,Tina Mollis,116.15,-80,80,83,100,-105,-105,83,100,183
February Competition,2020-02-01,Men's Masters (35-39) 81kg,Gregory Watts,80.95,62,66,-69,93,-98,103,66,103,169
February Competition,2020-02-01,Open Women's 81kg,Arielle Lippman,78.5,68,71,-73,85,89,92,71,92,163
February Competition,2020-02-01,Open Men's 96kg,Thomas Tran,89.9,-60,60,63,75,80,83,63,83,146
February Competition,2020-02-01,Women's Masters (45-49) 81kg,Terre Dyche,76.85,53,56,58,72,75,78,58,78,136
February Competition,2020-02-01,Women's 16-17 Age Group 64kg,Kylee Segner,63.6,43,46,-48,55,58,-60,46,58,104
February Competition,2020-02-01,Men's Masters (55-59) 109kg,Chris Gardner,107,70,73,-76,-86,0,0,73,0,73
February Competition,2020-02-01,Women's 13 Under Age Group 64kg,Joslyn Rodriguez,60.45,20,22,24,30,32,34,24,34,58
