meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Funkytown Throwdown,2019-04-06,Open Men's 81kg,Ruben Martinez,78.3,125,128,131,164,169,-173,131,169,300
Funkytown Throwdown,2019-04-06,Open Men's 89kg,Benjamin Rogers,86.7,130,136,-139,147,154,-157,136,154,290
Funkytown Throwdown,2019-04-06,Open Men's 102kg,Brandon Fricke,101.3,110,123,-130,140,150,0,123,150,273
Funkytown Throwdown,2019-04-06,Open Men's 102kg,Jake Wade,102,-115,118,-121,150,-155,0,118,150,268
Funkytown Throwdown,2019-04-06,Open Men's 96kg,Emanuel Medina,94.5,107,114,-120,140,146,152,114,152,266
Funkytown Throwdown,2019-04-06,Open Men's +109kg,Kevin Frye,148.4,110,-118,118,120,130,140,118,140,258
Funkytown Throwdown,2019-04-06,Open Men's 96kg,Hickey Aviery,89.5,104,-109,-110,140,145,-152,104,145,249
Funkytown Throwdown,2019-04-06,Open Men's 81kg,Javan Freyenberger,80.3,105,-109,111,133,138,-141,111,138,249
Funkytown Throwdown,2019-04-06,Open Men's 96kg,Kevin Smith,94.9,-104,106,-112,130,-134,-135,106,130,236
Funkytown Throwdown,2019-04-06,Open Men's 89kg,Drew Webb,87.15,95,101,106,115,122,126,106,126,232
Funkytown Throwdown,2019-04-06,Open Men's 102kg,Liam Gibbs,98.5,85,90,95,110,115,-118,95,115,210
Funkytown Throwdown,2019-04-06,Open Men's 96kg,Michael Kuykendall,91.8,-83,83,-87,103,108,110,83,110,193
Funkytown Throwdown,2019-04-06,Open Women's 76kg,Shanna Aberson,75.95,83,86,-88,102,-105,105,86,105,191
Funkytown Throwdown,2019-04-06,Open Women's 76kg,Faith Cooke,74.85,81,84,-86,-104,107,-110,84,107,191
Funkytown Throwdown,2019-04-06,Open Men's 89kg,Joseph Robles,84.45,73,78,-82,103,106,109,78,109,187
Funkytown Throwdown,2019-04-06,Open Men's 96kg,Steven Rice,95.8,75,-79,79,105,-110,-110,79,105,184
Funkytown Throwdown,2019-04-06,Open Women's 71kg,Stephanie Knote,70.95,80,-84,-84,100,103,-106,80,103,183
Funkytown Throwdown,2019-04-06,Open Men's +109kg,James Nelson,114.6,65,70,-75,100,-105,106,70,106,176
Funkytown Throwdown,2019-04-06,Open Men's 96kg,William Burnett,92.25,60,65,70,90,95,-100,70,95,165
Funkytown Throwdown,2019-04-06,Open Men's 67kg,Adam Herrera,65.95,65,70,75,90,-95,-95,75,90,165
Funkytown Throwdown,2019-04-06,Open Women's 87kg,Marissa Roberson,82.6,74,-78,-78,-90,90,-95,74,90,164
Funkytown Throwdown,2019-04-06,Women's Masters (40-44) 81kg,Heather Clayton,79.6,62,66,70,85,90,-95,70,90,160
Funkytown Throwdown,2019-04-06,Open Men's 67kg,Zach Herbeck,64.5,60,64,67,80,85,90,67,90,157
Funkytown Throwdown,2019-04-06,Women's Masters (35-39) +87kg,Krystal Cortez,126.6,60,64,67,80,85,-88,67,85,152
Funkytown Throwdown,2019-04-06,Open Women's 76kg,Brittany Magee,75.85,67,70,-74,-81,-81,81,70,81,151
Funkytown Throwdown,2019-04-06,Women's Masters (40-44) 64kg,Venessa Halverson,63.8,60,-64,64,80,84,-87,64,84,148
Funkytown Throwdown,2019-04-06,Open Men's 81kg,Luke Herbeck,78.45,58,62,-66,82,86,-90,62,86,148
Funkytown Throwdown,2019-04-06,Open Women's 55kg,Bich Pham,54.8,60,63,66,77,80,-83,66,80,146
Funkytown Throwdown,2019-04-06,Open Men's 81kg,Philip Summers,75.45,61,64,66,73,76,79,66,79,145
Funkytown Throwdown,2019-04-06,Open Women's 76kg,Natalie Roncallo,75.2,60,65,-68,-78,78,-82,65,78,143
Funkytown Throwdown,2019-04-06,Open Women's 59kg,Isis Cooper,56.05,60,63,67,72,76,-80,67,76,143
Funkytown Throwdown,2019-04-06,Open Women's 71kg,ingeborg ransom-becker,69.35,60,63,-66,78,-82,-85,63,78,141
Funkytown Throwdown,2019-04-06,Open Men's 61kg,Van Huynh,58.7,59,62,-65,75,78,-80,62,78,140
Funkytown Throwdown,2019-04-06,Open Men's 61kg,Grayson Brooks,56.2,-56,56,60,72,76,80,60,80,140
Funkytown Throwdown,2019-04-06,Open Women's 59kg,Brooke Poorbaugh,58.75,56,60,63,66,70,74,63,74,137
Funkytown Throwdown,2019-04-06,Open Men's 109kg,Zachary Telander,107.5,135,-139,-139,-173,-173,-173,135,0,135
Funkytown Throwdown,2019-04-06,Women's Masters (35-39) 59kg,Meghan Courtney,58.5,56,-60,-60,71,-74,74,56,74,130
Funkytown Throwdown,2019-04-06,Open Women's 64kg,Lacy Blackman,63.35,52,55,-58,60,65,70,55,70,125
Funkytown Throwdown,2019-04-06,Open Women's 64kg,Staci Hankins,62.9,45,49,52,68,71,-74,52,71,123
Funkytown Throwdown,2019-04-06,Open Women's 49kg,Dominique Fufidio,48.75,51,53,-55,69,-71,-71,53,69,122
Funkytown Throwdown,2019-04-06,Open Women's +87kg,Priya Seth,107.6,50,-52,-52,60,65,68,50,68,118
Funkytown Throwdown,2019-04-06,Women's Masters (35-39) 64kg,Nicole Kirkwood,60.6,50,-53,53,59,62,64,53,64,117
Funkytown Throwdown,2019-04-06,Open Men's 61kg,Elijah Alvarado,60.85,-90,-90,-90,108,111,-115,0,111,111
Funkytown Throwdown,2019-04-06,Open Women's 64kg,Rachel Todd,63.15,-43,43,45,53,-56,-58,45,53,98
Funkytown Throwdown,2019-04-06,Men's 14-15 Age Group 73kg,Patrick Murphy,68.6,37,40,43,50,-53,53,43,53,96
Funkytown Throwdown,2019-04-06,Open Men's 55kg,Greyson Murtha,53.7,35,38,-40,-50,50,55,38,55,93
Funkytown Throwdown,2019-04-06,Open Women's 71kg,Rebecca Davis,68.9,33,36,-39,43,46,49,36,49,85
Funkytown Throwdown,2019-04-06,Women's Masters (35-39) 81kg,Juanita Nava,80.85,36,-39,-39,46,49,-52,36,49,85
Funkytown Throwdown,2019-04-06,Open Men's 102kg,RYAN CAMACHO,99.1,75,-80,-82,-100,-101,-101,75,0,75
Funkytown Throwdown,2019-04-06,Open Women's 71kg,Carli Curington,67.95,60,64,-67,-80,-80,-80,64,0,64
Funkytown Throwdown,2019-04-06,Open Women's 64kg,Brittany Foley,63.15,-49,-49,-49,58,60,62,0,62,62
Funkytown Throwdown,2019-04-06,Women's 13 Under Age Group 30kg,Mia Gallegos,29.75,12,13,-15,16,17,-18,13,17,30
Funkytown Throwdown,2019-04-06,Open Men's 81kg,Blaine Brooks,74.95,-95,-95,-98,0,0,0,0,0,0
Funkytown Throwdown,2019-04-06,Open Women's 55kg,Kelly Collier,54.7,-67,-67,-67,0,0,0,0,0,0
