meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 85 kg,Jordan Cantrell,84.44,135,138,141,163,168,171,141,171,312
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's+105 kg,Raymond Criado,128.75,110,112,-115,146,150,155,112,155,267
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 105 kg,David Cardoza,104.53,107,-112,115,135,140,144,115,144,259
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 85 kg,Lamar Grier,83.94,-110,110,-115,140,146,-151,110,146,256
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's+105 kg,Theodore Hernandez,108.24,115,-118,118,-135,-135,135,118,135,253
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 105 kg,Matthew Endler,104.13,-115,115,-120,-130,133,-138,115,133,248
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 77 kg,Cameron Lagala,73.7,100,105,108,120,-124,-24,108,120,228
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's+105 kg,Brian Nicklas,118.53,-95,95,-100,-125,125,130,95,130,225
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 77 kg,Christopher Jodis,75.44,-100,100,-105,120,-127,-130,100,120,220
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's+105 kg,Carlos Bermudez,113.25,80,85,90,125,130,-138,90,130,220
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 105 kg,Ethan Orloff,96.39,96,-100,-101,108,111,114,96,114,210
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 69 kg,Anthony Gonzalez,67.97,-88,91,-91,-114,114,-117,91,114,205
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 77 kg,Gary Fox,74.58,85,90,-95,105,110,-11,90,110,200
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 85 kg,Tony Dusan,82.54,-80,85,90,107,-110,110,90,110,200
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 69 kg,Blaine Tamashiro,63.9,-80,-80,80,-100,100,105,80,105,185
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 62 kg,Alexander Lopez,60.53,-77,77,80,90,95,98,80,98,178
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 105 kg,Christopher Walker,95.23,75,-80,-80,95,100,-105,75,100,175
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 69 kg,Jacqlynn Barraza,67,63,66,69,93,-97,-97,69,93,162
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Men's 14-15 Age Group 77 kg,Jaden Sanchez,75.4,63,66,70,83,88,-92,70,88,158
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's 14-15 Age Group +69 kg,Kuinini Manumua,81.2,70,-73,-76,83,-84,-86,70,83,153
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 69 kg,Michael Lee,68.58,65,68,-71,77,80,83,68,83,151
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 58 kg,Jordyn Lopez,57.5,53,56,-58,69,92,-74,56,92,148
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 63 kg,Maria-Heilsyme Tiongson,62.1,57,-70,-70,-88,88,-91,57,88,145
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's+105 kg,Ronnie Sambrano,120.75,66,-68,-68,-79,79,-82,66,79,145
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 77 kg,Allen Smith,76.5,60,63,-66,-77,77,-81,63,77,140
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Men's 14-15 Age Group +85 kg,Jared Flaming,98.89,53,-56,56,75,78,81,56,81,137
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 69 kg,Jessica Marcial,66.7,57,59,-61,72,75,-78,59,75,134
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 69 kg,Emily Cook,67.1,57,60,-63,70,-73,74,60,74,134
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 75 kg,Elizabeth Fernando,74.4,-56,-58,58,69,74,-76,58,74,132
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 56 kg,Enrique Alcaraz,54.47,52,54,-56,65,67,69,54,69,123
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's Masters (45-49) +75 kg,Janice Loo,77.4,-50,50,-55,70,0,0,50,70,120
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's 14-15 Age Group 69 kg,Grace Jardon,67.6,47,50,54,65,-69,-69,54,65,119
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's 14-15 Age Group 63 kg,Maxine Boyd,59.5,-50,52,54,54,57,60,54,60,114
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 63 kg,Julieth Gaytan,62.1,50,-52,53,58,61,-63,53,61,114
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's 14-15 Age Group 63 kg,Toni Rocha,60.4,45,49,-54,59,62,65,49,65,114
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Men's 13 Under Age Group 44kg,Seth Tom,42.2,49,51,-52,59,61,62,51,62,113
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 94 kg,Jake Blankenship,93.89,107,-112,-112,-136,-138,0,107,0,107
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's Masters (45-49) 75 kg,Cindy Lane,72.7,46,49,-51,-55,56,-59,49,56,105
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 85 kg,Jordan Yahnian,84.3,90,-95,-95,-110,-113,-116,90,0,90
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Men's 13 Under Age Group 62 Kg,Alex Lowe,60.25,30,33,-37,-43,46,-47,33,46,79
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Women's 69 kg,Cecelia Barruel,68.8,-76,-76,76,-90,-90,-90,76,0,76
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Open Men's 77 kg,Robert Pankratz,76.18,25,30,-35,37,40,45,30,45,75
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Women's 14-15 Age Group +69 kg,Tilea Britton,74.3,47,-50,52,-58,-58,-59,52,0,52
Dan Takeuchi Weightlifting Memorial Meet,2015-10-18,Men's 13 Under Age Group 31 Kg,Isaak Hernandez,24.88,17,19,20,22,-25,26,20,26,46
