meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Elevate Open,2019-02-02,Open Men's +109kg,Noel Leka,118.1,-137,137,141,155,160,-168,141,160,301
Elevate Open,2019-02-02,Open Men's 102kg,Alexander Morehouse,100.6,120,-125,-125,150,155,157,120,157,277
Elevate Open,2019-02-02,Open Men's 96kg,Gustavo Amarchand,93.6,106,115,120,130,145,-150,120,145,265
Elevate Open,2019-02-02,Open Men's 96kg,Ronald Covington Jr,95.1,105,-109,109,135,139,-142,109,139,248
Elevate Open,2019-02-02,Open Men's 96kg,Nicholas Covino,94.1,102,106,-110,-130,130,0,106,130,236
Elevate Open,2019-02-02,Open Men's +109kg,skylar hoos,127.5,97,101,105,130,-136,-136,105,130,235
Elevate Open,2019-02-02,Open Men's 96kg,Gabriel Camacho,94.9,96,99,103,-122,122,126,103,126,229
Elevate Open,2019-02-02,Open Men's 109kg,Jesse Law,104.1,100,102,-105,120,125,-130,102,125,227
Elevate Open,2019-02-02,Open Men's 73kg,Diego Gordon,71.9,88,91,95,115,118,120,95,120,215
Elevate Open,2019-02-02,Open Men's +109kg,Nore Habib,125.6,-90,90,-97,120,-125,-125,90,120,210
Elevate Open,2019-02-02,Open Men's 89kg,Jack Harris II,87.2,90,93,-96,105,-109,110,93,110,203
Elevate Open,2019-02-02,Open Men's 109kg,David Pullis,106.9,79,83,-86,-102,104,-108,83,104,187
Elevate Open,2019-02-02,Open Men's 89kg,William Arnold,87.9,70,75,81,100,105,-110,81,105,186
Elevate Open,2019-02-02,Open Men's 89kg,Brian Archield,86.9,80,85,-90,95,100,-106,85,100,185
Elevate Open,2019-02-02,Open Men's 81kg,Andrew Mccomber,78.9,79,80,84,-97,97,98,84,98,182
Elevate Open,2019-02-02,Open Men's 73kg,Timothy Wilson,71.1,73,-78,-82,95,100,107,73,107,180
Elevate Open,2019-02-02,Open Women's 64kg,Arielle Murray,62.6,75,78,-81,95,-99,-99,78,95,173
Elevate Open,2019-02-02,Open Men's 81kg,Garrett Strating,81,68,71,75,85,92,-100,75,92,167
Elevate Open,2019-02-02,Open Men's 89kg,Michael Grant,87.4,65,70,73,80,84,93,73,93,166
Elevate Open,2019-02-02,Open Men's 96kg,Dennis Vasin,95.5,68,-71,71,88,91,93,71,93,164
Elevate Open,2019-02-02,Open Men's 102kg,David Rubin,100.3,68,-71,71,87,-92,92,71,92,163
Elevate Open,2019-02-02,Open Women's 64kg,Amanda Gardner,62.2,66,-69,70,82,87,-90,70,87,157
Elevate Open,2019-02-02,Open Men's 81kg,william grant,74.3,56,58,62,80,84,94,62,94,156
Elevate Open,2019-02-02,Open Women's 55kg,Taylor Turner,53.3,68,-71,-71,80,81,-84,68,81,149
Elevate Open,2019-02-02,Open Women's 76kg,Emilie Larkins,75.9,58,-60,62,-81,82,-84,62,82,144
