meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2021 Arnold Pope Classic,2021-05-22,Open Men's 96kg,Marcus Bolick,94.74,130,133,-136,165,170,-175,133,170,303
2021 Arnold Pope Classic,2021-05-22,Open Men's 89kg,Trevor Bergan,84.75,125,130,-135,155,161,165,130,165,295
2021 Arnold Pope Classic,2021-05-22,Open Men's 89kg,Joshua Venegas,87.26,105,110,115,135,140,145,115,145,260
2021 Arnold Pope Classic,2021-05-22,Open Men's 96kg,Garrett Leatherwood,92.45,100,-105,110,135,140,-145,110,140,250
2021 Arnold Pope Classic,2021-05-22,Open Men's 102kg,Jerry Morgan,96.12,100,105,-110,127,-131,131,105,131,236
2021 Arnold Pope Classic,2021-05-22,Open Men's 81kg,Michael Reives,79.08,93,-101,-101,130,136,141,93,141,234
2021 Arnold Pope Classic,2021-05-22,Open Men's 89kg,Kyle Babcock,86.79,-94,95,100,-120,121,125,100,125,225
2021 Arnold Pope Classic,2021-05-22,Open Women's 81kg,Estelle Rohr,79.49,-91,91,95,119,123,-127,95,123,218
2021 Arnold Pope Classic,2021-05-22,Junior Men's 89kg,Caleb Mize,85.6,83,87,91,118,122,126,91,126,217
2021 Arnold Pope Classic,2021-05-22,Open Men's 102kg,James Fulkerson,96.62,88,92,-96,111,-113,113,92,113,205
2021 Arnold Pope Classic,2021-05-22,Open Men's 109kg,Wally Fields,106.76,84,88,91,94,100,105,91,105,196
2021 Arnold Pope Classic,2021-05-22,Open Women's 71kg,Olivia Daynes,70.92,80,83,86,95,100,105,86,105,191
2021 Arnold Pope Classic,2021-05-22,Open Women's 71kg,Reba Lewis,69.34,79,-82,84,98,102,-107,84,102,186
2021 Arnold Pope Classic,2021-05-22,Open Women's 76kg,Emily Garrett,72.02,64,67,-70,80,84,88,67,88,155
2021 Arnold Pope Classic,2021-05-22,Open Women's 87kg,Margie McClure,85.76,63,-66,-66,76,79,82,63,82,145
2021 Arnold Pope Classic,2021-05-22,Men's 14-15 Age Group 67kg,Brayden Hampton,62.19,52,56,61,70,75,80,61,80,141
2021 Arnold Pope Classic,2021-05-22,Open Women's 71kg,Alexandra Painter,68.3,59,62,-65,74,77,-80,62,77,139
2021 Arnold Pope Classic,2021-05-22,Women's Masters (35-39) +87kg,Marjorie Gottier,128.05,59,61,65,70,72,74,65,74,139
2021 Arnold Pope Classic,2021-05-22,Women's Masters (35-39) 71kg,Jade Knutson Day,67.96,55,-59,59,61,67,72,59,72,131
2021 Arnold Pope Classic,2021-05-22,Women's 16-17 Age Group 76kg,Nicole Neubauer,72.58,50,53,56,65,68,71,56,71,127
2021 Arnold Pope Classic,2021-05-22,Women's Masters (35-39) 59kg,Heather Faas,56.28,47,49,-51,56,59,62,49,62,111
2021 Arnold Pope Classic,2021-05-22,Open Women's 59kg,Savannah Bourgeois,57.9,49,-52,-55,59,62,-65,49,62,111
