meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Calavera Battle Born Classic,2018-04-28,Open Men's 94 kg,Nathan Trapp,92.7,103,104,104,125,131,137,104,137,241
The Calavera Battle Born Classic,2018-04-28,Open Men's 77 kg,Robert Sproul,75.1,96,100,103,120,124,128,103,128,231
The Calavera Battle Born Classic,2018-04-28,Open Men's 77 kg,Brian Huynh,75.3,90,95,100,115,120,125,100,125,225
The Calavera Battle Born Classic,2018-04-28,Open Men's 85 kg,Marshall Flagg,84.9,90,95,101,116,116,121,101,121,222
The Calavera Battle Born Classic,2018-04-28,Open Men's 77 kg,Brennan Jordan,74.3,90,93,95,105,110,110,95,110,205
The Calavera Battle Born Classic,2018-04-28,Open Women's 75 kg,Sarah Duarte,74.95,74,77,80,88,92,96,80,96,176
The Calavera Battle Born Classic,2018-04-28,Women's Masters (35-39) 75 kg,Rayna Deleon-lontoc,70.07,65,68,69,80,84,88,69,88,157
The Calavera Battle Born Classic,2018-04-28,Open Women's +90 kg,Kristie Jones,91.05,63,64,67,78,80,80,67,80,147
The Calavera Battle Born Classic,2018-04-28,Open Women's 90 kg,Kelsey Beattie,80,58,58,62,75,79,83,62,83,145
The Calavera Battle Born Classic,2018-04-28,Open Women's 90 kg,Alyssa Bowen,84.7,62,63,65,77,79,80,65,80,145
The Calavera Battle Born Classic,2018-04-28,Open Men's 94 kg,Dennis Cameron,91.6,60,63,63,72,72,72,63,72,135
The Calavera Battle Born Classic,2018-04-28,Open Men's 105 kg,Ronald Haskins,98.8,50,56,62,58,64,70,62,70,132
The Calavera Battle Born Classic,2018-04-28,Women's Masters (40-44) 75 kg,Rosa Myers,73.7,50,50,50,62,66,66,50,66,116
The Calavera Battle Born Classic,2018-04-28,Open Women's 58 kg,Cameron Mayfield,57.05,43,45,45,61,61,61,45,61,106
The Calavera Battle Born Classic,2018-04-28,Women's Masters (35-39) 63 kg,Amy Huff,59.9,40,45,48,50,53,56,48,56,104
The Calavera Battle Born Classic,2018-04-28,Women's 14-15 Age Group +69 kg,Nai'a Keith-Handschuh,85.05,39,41,42,57,57,59,42,59,101
The Calavera Battle Born Classic,2018-04-28,Women's 13 Under Age Group 53kg,Olivia Barclay,49.8,40,42,44,52,54,56,44,56,100
The Calavera Battle Born Classic,2018-04-28,Men's 13 Under Age Group 62 Kg,Jonas Apolonio,57,40,40,42,52,54,56,42,56,98
The Calavera Battle Born Classic,2018-04-28,Women's Masters (50-54) 75 kg,Cathryn Harter,73.15,33,35,35,45,48,48,35,48,83
The Calavera Battle Born Classic,2018-04-28,Men's 13 Under Age Group 39kg,Cailen Barclay,36.8,33,35,37,38,41,43,37,43,80
The Calavera Battle Born Classic,2018-04-28,Women's 14-15 Age Group 58 kg,Cecelia Bow,57.85,31,31,32,40,43,43,32,43,75
The Calavera Battle Born Classic,2018-04-28,Women's Masters (40-44) 58 kg,Jill Hartman,56.55,31,33,33,33,35,38,33,38,71
The Calavera Battle Born Classic,2018-04-28,Women's 13 Under Age Group 39kg,Callie Cronick,38.3,24,26,28,30,32,34,28,34,62
The Calavera Battle Born Classic,2018-04-28,Women's 14-15 Age Group 53 kg,Elianna Levy-King,48.55,23,25,27,28,32,35,27,35,62
The Calavera Battle Born Classic,2018-04-28,Women's 13 Under Age Group 39kg,Penelope Myers,36.3,10,22,24,25,27,29,24,29,53
The Calavera Battle Born Classic,2018-04-28,Women's 13 Under Age Group 31kg,Rowan Scyphers,28.4,19,21,22,26,28,30,22,30,52
The Calavera Battle Born Classic,2018-04-28,Men's 13 Under Age Group 31 Kg,Parker Myers,26.5,12,14,15,15,17,18,15,18,33
The Calavera Battle Born Classic,2018-04-28,Men's 13 Under Age Group 31 Kg,Maddux Hernandez,24.6,11,12,13,16,17,18,13,18,31
The Calavera Battle Born Classic,2018-04-28,Men's 13 Under Age Group 31 Kg,Jordan Hernandez,22,6,7,8,8,9,10,8,10,18
