meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Phillip & Springer Classic,2018-11-30,Open Men's 89kg,Onzy Elam II,84.7,124,128,-131,152,156,-160,128,156,284
Phillip & Springer Classic,2018-11-30,Open Men's 89kg,James Swords,86,120,-125,126,150,157,-161,126,157,283
Phillip & Springer Classic,2018-11-30,Open Men's 109kg,Ryan Hansen,107.9,115,122,-128,155,-165,-166,122,155,277
Phillip & Springer Classic,2018-11-30,Open Men's 73kg,David Adeyemo,72.3,110,115,117,145,150,151,117,151,268
Phillip & Springer Classic,2018-11-30,Open Men's 81kg,Lewis Wyatt,78.5,112,116,120,148,-153,-155,120,148,268
Phillip & Springer Classic,2018-11-30,Open Women's 76kg,Nicole Deines,75.5,85,88,91,105,110,114,91,114,205
Phillip & Springer Classic,2018-11-30,Open Women's 59kg,Jessica Saxon,58.7,76,80,-83,99,-103,-105,80,99,179
Phillip & Springer Classic,2018-11-30,Open Women's 71kg,Kay Cee Miller,66.1,79,73,77,95,99,-101,79,99,178
Phillip & Springer Classic,2018-11-30,Open Women's 59kg,Karine Tran,58.4,67,70,-73,-87,87,-90,70,87,157
Phillip & Springer Classic,2018-11-30,Open Women's 55kg,Shannon McAmis,54.5,65,68,-70,82,85,-88,68,85,153
