meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BlackBox Championships,2019-03-02,Open Men's 73kg,Greg Cook,72.2,112,117,120,138,143,147,120,147,267
BlackBox Championships,2019-03-02,Open Men's +109kg,Rafael Cazares,120.2,95,98,101,136,142,146,101,146,247
BlackBox Championships,2019-03-02,Open Men's 67kg,Steven Hilburn,66.7,101,105,105,133,136,136,105,136,241
BlackBox Championships,2019-03-02,Open Men's 109kg,Joshua Brown,106.4,98,101,105,120,124,128,105,128,233
BlackBox Championships,2019-03-02,Open Men's 96kg,Kevin Smith,95.4,93,96,101,120,125,130,101,130,231
BlackBox Championships,2019-03-02,Open Men's 102kg,Mason Sevigny,100.8,90,96,100,120,126,130,100,130,230
BlackBox Championships,2019-03-02,Open Men's 96kg,William Barton,93.4,90,93,96,115,120,125,96,125,221
BlackBox Championships,2019-03-02,Open Men's 89kg,Bryce Frazier,87.6,83,88,92,110,115,116,92,116,208
BlackBox Championships,2019-03-02,Open Men's 89kg,Derek Nelson,83.4,88,93,93,102,108,114,93,114,207
BlackBox Championships,2019-03-02,Open Men's 81kg,Patrick McDonnell,78.4,85,88,90,103,106,110,90,110,200
BlackBox Championships,2019-03-02,Open Women's 71kg,Megan Munsell,67.6,80,82,84,105,108,110,84,110,194
BlackBox Championships,2019-03-02,Open Women's 76kg,Faith Cooke,75,81,84,84,104,110,110,84,110,194
BlackBox Championships,2019-03-02,Open Women's 76kg,Shanna Aberson,75.8,82,85,87,101,104,107,87,107,194
BlackBox Championships,2019-03-02,Open Men's +109kg,Chris Klein,113.2,64,70,75,95,100,104,75,104,179
BlackBox Championships,2019-03-02,Open Men's 102kg,Richard Riedling II,100,66,70,72,94,96,100,72,100,172
BlackBox Championships,2019-03-02,Open Women's 71kg,Katherine Mork,68.2,68,70,73,84,88,88,73,88,161
BlackBox Championships,2019-03-02,Open Men's 81kg,John Epp,79.8,64,66,69,84,87,90,69,90,159
BlackBox Championships,2019-03-02,Open Women's 71kg,Kirstin Bradfield,69.6,67,69,71,82,85,88,71,88,159
BlackBox Championships,2019-03-02,Open Women's 64kg,Alyssa Christian,63.4,67,69,69,85,87,89,69,89,158
BlackBox Championships,2019-03-02,Open Women's 76kg,Kalynne Jones,74.6,63,66,70,73,77,77,70,77,147
BlackBox Championships,2019-03-02,Open Women's 81kg,Maria Austreng,79.2,50,53,56,80,84,85,56,85,141
BlackBox Championships,2019-03-02,Women's Masters (45-49) 87kg,Kristine Olsta,86.2,53,56,59,66,70,74,59,74,133
BlackBox Championships,2019-03-02,Open Women's 59kg,Nickol Robinson,57.4,53,55,57,66,69,72,57,72,129
BlackBox Championships,2019-03-02,Open Women's 59kg,Jenna Brown,57.8,53,55,59,64,67,69,59,69,128
BlackBox Championships,2019-03-02,Open Women's 76kg,Jennifer Prater,74.4,52,54,56,65,68,71,56,71,127
BlackBox Championships,2019-03-02,Women's Masters (35-39) 71kg,Stephanie Girolamo,66.8,45,47,47,55,58,60,47,60,107
BlackBox Championships,2019-03-02,Open Women's 55kg,Haley Hood,50.4,41,43,46,52,56,59,46,59,105
BlackBox Championships,2019-03-02,Men's 14-15 Age Group 73kg,Isaac Diaz,72,43,45,47,53,55,57,47,57,104
BlackBox Championships,2019-03-02,Open Women's 59kg,Teea Nelson,56.4,43,45,45,56,58,59,45,59,104
BlackBox Championships,2019-03-02,Men's 14-15 Age Group 49kg,Elijah Rumfelt,45.6,35,37,39,44,47,50,39,50,89
BlackBox Championships,2019-03-02,Women's Masters (35-39) +87kg,Morgan Denton Katz,124.8,30,33,36,42,45,48,36,48,84
BlackBox Championships,2019-03-02,Women's 16-17 Age Group 49kg,Rebekah Chapman,48.8,34,36,36,44,46,48,36,48,84
BlackBox Championships,2019-03-02,Women's 14-15 Age Group 71kg,Mia Gillispie,67.2,28,31,34,34,36,37,34,37,71
BlackBox Championships,2019-03-02,Women's 13 Under Age Group 55kg,Hadassah Chapman,51.2,25,28,28,30,32,34,28,34,62
BlackBox Championships,2019-03-02,Men's 13 Under Age Group 61kg,Brock Young,60,18,20,20,26,28,28,20,28,48
BlackBox Championships,2019-03-02,Men's 13 Under Age Group 32kg,Wyatt Young,32,16,17,17,17,19,19,17,19,36
