meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Grand Rapids Strength Games,2018-06-23,Open Men's 85 kg,Jeffrey Williams,82.7,124,127,0,162,0,0,127,162,289
Grand Rapids Strength Games,2018-06-23,Open Men's 105 kg,Michael Schaefer,103.7,0,115,120,141,0,0,120,141,261
Grand Rapids Strength Games,2018-06-23,Open Men's 105 kg,Eric McGill,96.7,100,106,112,128,134,140,112,140,252
Grand Rapids Strength Games,2018-06-23,Open Men's 85 kg,Jonah Nilson,82.6,93,97,100,109,115,120,100,120,220
Grand Rapids Strength Games,2018-06-23,Open Men's 105 kg,Maxwell Newsome,105,92,96,100,118,0,0,100,118,218
Grand Rapids Strength Games,2018-06-23,Open Men's 77 kg,Justin Duong,74.8,86,88,90,103,105,108,90,108,198
Grand Rapids Strength Games,2018-06-23,Open Men's 85 kg,Aaron Fogelsonger,83.1,75,78,81,110,115,0,81,115,196
Grand Rapids Strength Games,2018-06-23,Open Men's 62 kg,Brandon Hobbs,61.1,0,0,86,100,0,108,86,108,194
Grand Rapids Strength Games,2018-06-23,Open Men's 56 kg,Austin LaLonde,6.7,70,75,0,105,111,0,75,111,186
Grand Rapids Strength Games,2018-06-23,Open Men's 85 kg,Tom Armstrong,84.3,71,0,75,90,94,97,75,97,172
Grand Rapids Strength Games,2018-06-23,Open Women's 69 kg,Shannon Cook,63.3,70,0,0,88,91,0,70,91,161
Grand Rapids Strength Games,2018-06-23,Open Women's 69 kg,Tamara Mitchell,68.1,0,70,72,0,85,0,72,85,157
Grand Rapids Strength Games,2018-06-23,Open Women's 58 kg,Mackenzie Brower,57.3,0,0,66,82,84,0,66,84,150
Grand Rapids Strength Games,2018-06-23,Open Women's 90 kg,Amber Makowski,86.8,55,0,60,75,80,85,60,85,145
Grand Rapids Strength Games,2018-06-23,Open Women's 69 kg,Haley Raatz,65,0,59,61,0,81,84,61,84,145
Grand Rapids Strength Games,2018-06-23,Open Women's 63 kg,Crystal Wrubel,61.2,60,63,0,73,76,80,63,80,143
Grand Rapids Strength Games,2018-06-23,Women's Masters (35-39) 53 kg,Nicole Waterbury,50,54,0,56,72,74,75,56,75,131
Grand Rapids Strength Games,2018-06-23,Open Women's 58 kg,Sarah Lewis,55.4,54,56,58,69,71,73,58,73,131
Grand Rapids Strength Games,2018-06-23,Open Women's 69 kg,Rachel Nederhoed,67.5,50,0,55,68,72,0,55,72,127
Grand Rapids Strength Games,2018-06-23,Open Women's 75 kg,Annika Dieringer,74.1,49,51,53,69,71,73,53,73,126
Grand Rapids Strength Games,2018-06-23,Women's Masters (35-39) 69 kg,Eva Bush,64.1,54,0,56,66,69,0,56,69,125
Grand Rapids Strength Games,2018-06-23,Open Women's 69 kg,Danielle Labotka,66.3,53,0,0,67,0,0,53,67,120
Grand Rapids Strength Games,2018-06-23,Open Women's 90 kg,Jamie Lesk,86,0,45,50,60,65,68,50,68,118
Grand Rapids Strength Games,2018-06-23,Open Women's 53 kg,Molly Ratliff,50.6,47,50,53,57,61,63,53,63,116
Grand Rapids Strength Games,2018-06-23,Open Women's 58 kg,Josie Addison,56.7,48,50,0,60,62,64,50,64,114
Grand Rapids Strength Games,2018-06-23,Open Women's 63 kg,Kathryn Engleman,60.4,0,48,0,0,60,63,48,63,111
Grand Rapids Strength Games,2018-06-23,Open Women's 58 kg,Allison Fodell,57.6,44,45,47,58,62,64,47,64,111
Grand Rapids Strength Games,2018-06-23,Open Women's 58 kg,Anna Dettman,54.2,0,45,46,58,60,62,46,62,108
Grand Rapids Strength Games,2018-06-23,Open Women's 75 kg,Sarah McCarter,70.3,44,46,48,54,56,58,48,58,106
Grand Rapids Strength Games,2018-06-23,Open Men's 85 kg,Jason La Vigne,83.2,48,51,53,48,0,53,53,53,106
Grand Rapids Strength Games,2018-06-23,Women's Masters (35-39) 63 kg,Stacy Pope,62.6,45,0,0,55,58,60,45,60,105
Grand Rapids Strength Games,2018-06-23,Open Women's 90 kg,Myriah Kahlmorgan,85.4,45,0,0,53,56,0,45,56,101
Grand Rapids Strength Games,2018-06-23,Open Women's 63 kg,Jessica Martin,63,40,42,44,52,54,56,44,56,100
Grand Rapids Strength Games,2018-06-23,Women's Masters (40-44) 63 kg,Anastasia Bakhareva,63,37,40,43,52,55,0,43,55,98
Grand Rapids Strength Games,2018-06-23,Open Women's 58 kg,Elizabeth Maheras,54.2,38,41,43,50,52,0,43,52,95
Grand Rapids Strength Games,2018-06-23,Women's Masters (45-49) 58 kg,PoWah Isaak,56.7,0,40,0,50,0,54,40,54,94
Grand Rapids Strength Games,2018-06-23,Open Men's 85 kg,Bill Pearce,81.8,30,0,35,40,45,48,35,48,83
