meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Matthew Maze,84.6,-122,-122,125,155,-160,-164,125,155,280
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 77 kg,Jordan Wissinger,70.3,120,-125,125,-150,152,-155,125,152,277
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 94 kg,Bradley Turnbaugh,93.4,110,-117,120,-140,141,-147,120,141,261
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Peter Kwon,81.6,110,-115,115,137,141,145,115,145,260
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 94 kg,Jacob Miller,86.5,-106,108,111,127,133,-137,111,133,244
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Sean Campbell,83.5,101,-106,108,134,-139,-146,108,134,242
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 77 kg,Theodore D'Amico,73.6,105,-109,-109,130,135,-140,105,135,240
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Zachary White,82.2,104,108,110,125,130,-135,110,130,240
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 105 kg,Alex Persinger,97.2,95,100,-106,125,132,137,100,137,237
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 94 kg,Erik Castiglione,92.2,100,105,-110,123,130,-137,105,130,235
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 77 kg,Daniel Marchese,75.2,98,103,-106,125,130,-135,103,130,233
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 94 kg,Jin Ahn,89.4,98,102,-107,123,-128,-128,102,123,225
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Anthony Perry,82.4,89,-95,95,116,121,125,95,125,220
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 77 kg,Michael Owens Jr.,76.4,90,93,96,-108,111,114,96,114,210
St. Valentine's Day Snatchacre,2017-02-11,Open Men's+105 kg,Ramsey Kifolo,134,80,85,90,105,110,-113,90,110,200
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Nick Macarthur,80.7,-75,75,-85,100,111,119,75,119,194
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 94 kg,Brandon Crawford,87.8,77,80,84,100,105,108,84,108,192
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 90 kg,Kiara Forman,80.2,84,87,89,103,-105,-106,89,103,192
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 85 kg,Kellen Crouse,83.6,76,80,-85,90,97,-103,80,97,177
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 69 kg,Morgan Vozobule,66.3,71,75,78,96,-101,-101,78,96,174
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 63 kg,McKayla O'Connell,62.8,-71,73,-78,93,97,-100,73,97,170
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 94 kg,Stuart Volmer,88.2,70,-74,-75,95,-100,-100,70,95,165
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 90 kg,Nicole Sepulveda,86.1,-70,-70,72,85,90,-96,72,90,162
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 69 kg,Patrick McCubbin,68.1,66,-69,69,92,-95,-95,69,92,161
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 90 kg,Amanda Purcell,87.2,65,70,75,83,-88,-91,75,83,158
St. Valentine's Day Snatchacre,2017-02-11,Open Men's 62 kg,Matthew Ho,56.1,-65,70,-76,80,85,-95,70,85,155
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 69 kg,Ariana DiDomenico,64.2,60,64,68,80,-85,85,68,85,153
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 63 kg,Sarah Lennon,61.6,64,67,69,77,81,-85,69,81,150
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 53 kg,Kaitlin Montague,48.9,-63,66,69,-75,80,-85,69,80,149
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 58 kg,Melissa Manzer,54.9,57,61,63,74,77,82,63,82,145
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 58 kg,Kahla Hill,56.8,54,58,62,70,75,78,62,78,140
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 75 kg,Brandi Nuse,71.1,55,60,-65,70,75,80,60,80,140
St. Valentine's Day Snatchacre,2017-02-11,Open Women's 58 kg,Kellie Wagner,57.4,55,59,62,75,-78,-80,62,75,137
