meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
South Georgia Kilo Classic,2016-01-30,Open Men's 94 kg,Jacob Mattrella,92.5,104,108,113,130,135,137,113,137,250
South Georgia Kilo Classic,2016-01-30,Open Men's 77 kg,James Moree,74.6,90,94,97,115,123,127,97,127,224
South Georgia Kilo Classic,2016-01-30,Open Men's 69 kg,Matthew Moree,68.4,93,96,-98,-120,120,126,96,126,222
South Georgia Kilo Classic,2016-01-30,Open Men's 85 kg,Harris Webb,82.55,100,-105,-106,120,-123,-123,100,120,220
South Georgia Kilo Classic,2016-01-30,Open Men's 77 kg,Kevin Cheshire,74.85,73,77,82,104,110,-118,82,110,192
South Georgia Kilo Classic,2016-01-30,Open Men's 94 kg,BILLY GOODSON,88.85,80,-85,-85,100,-105,-107,80,100,180
South Georgia Kilo Classic,2016-01-30,Open Women's 58 kg,Danielle Gunnin,57.8,76,-78,78,94,-97,-97,78,94,172
South Georgia Kilo Classic,2016-01-30,Open Men's 105 kg,Joseph Petruska,98.75,65,-68,68,83,88,91,68,91,159
South Georgia Kilo Classic,2016-01-30,Women's Masters (35-39) 69 kg,Ann Dohm,65.1,60,63,65,69,74,76,65,76,141
South Georgia Kilo Classic,2016-01-30,Open Women's 63 kg,Katelyn Mcconnell,62.8,52,54,-56,77,79,81,54,81,135
South Georgia Kilo Classic,2016-01-30,Open Women's 69 kg,Audrey Bagley,68,48,-50,51,62,64,66,51,66,117
South Georgia Kilo Classic,2016-01-30,Open Women's 63 kg,Kristen Thompson,62.2,-36,37,41,45,48,-51,41,48,89
