meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Lead to Platinum Spring Meet,2018-03-17,Open Men's 85 kg,Jacob Elder,83.3,115,124,130,140,145,148,130,148,278
Lead to Platinum Spring Meet,2018-03-17,Open Men's 77 kg,David Adeyemo,75.7,115,115,118,150,156,156,118,156,274
Lead to Platinum Spring Meet,2018-03-17,Open Men's 94 kg,MATTHEW MARTIN,92,110,115,118,135,140,143,118,143,261
Lead to Platinum Spring Meet,2018-03-17,Open Men's 94 kg,Carlos Pliego Gomez,88.4,80,83,86,105,110,115,86,115,201
Lead to Platinum Spring Meet,2018-03-17,Open Women's 90 kg,Lana Lawrence,77.6,85,88,88,104,0,0,88,104,192
Lead to Platinum Spring Meet,2018-03-17,Open Men's 69 kg,Ethan Jolley,66.2,65,70,75,82,85,85,75,85,160
Lead to Platinum Spring Meet,2018-03-17,Open Men's+105 kg,Jeffrey Ramey,111.4,60,65,65,70,75,82,65,82,147
Lead to Platinum Spring Meet,2018-03-17,Women's Masters (35-39) 75 kg,Mary Smith,72.6,61,63,65,79,79,80,65,80,145
Lead to Platinum Spring Meet,2018-03-17,Open Women's 69 kg,Laura Van Voorhis,65.6,51,54,56,70,72,76,56,76,132
Lead to Platinum Spring Meet,2018-03-17,Open Women's 90 kg,Hannah Hall,87.2,56,56,59,65,70,71,59,71,130
Lead to Platinum Spring Meet,2018-03-17,Open Women's 69 kg,Kira Kopchik,63.9,52,54,56,57,61,67,56,67,123
Lead to Platinum Spring Meet,2018-03-17,Open Women's 75 kg,Elena Schulz,74.8,47,49,51,67,70,71,51,71,122
Lead to Platinum Spring Meet,2018-03-17,Women's Masters (35-39) 58 kg,Cynthia Mignano,53.3,44,44,46,62,62,65,46,65,111
Lead to Platinum Spring Meet,2018-03-17,Women's Masters (45-49) +90 kg,Rhonda McLelland,108.7,43,45,47,57,58,59,47,59,106
Lead to Platinum Spring Meet,2018-03-17,Open Women's 75 kg,Jacqui LaCroix,71.6,38,41,45,57,61,61,45,61,106
Lead to Platinum Spring Meet,2018-03-17,Women's Masters (40-44) +90 kg,Krista Noyes,122.4,34,38,41,48,52,52,41,52,93
Lead to Platinum Spring Meet,2018-03-17,Women's 13 Under Age Group 58kg,Emily Goldner-Morgan,55.3,22,26,30,32,36,38,30,38,68
Lead to Platinum Spring Meet,2018-03-17,Women's 13 Under Age Group 53kg,Olivia Jolley,48.2,20,24,27,32,36,38,27,38,65
