event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LOWA Open Southern District,2022-07-30,Men's Senior 89Kg,Stefano Cataldi,87.8,130,135,140,165,173,-180,140,173,313
LOWA Open Southern District,2022-07-30,Men's Senior 109Kg,Henry Woodason,108.3,105,110,115,116,-120,120,115,120,235
LOWA Open Southern District,2022-07-30,Women's Senior 87+Kg,Jessica Silva,92.8,84,87,92,111,116,120,92,120,212
LOWA Open Southern District,2022-07-30,Men's Senior 73Kg,Johnny Adams,72.7,94,98,-101,107,112,-118,98,112,210
LOWA Open Southern District,2022-07-30,Men's Senior 89Kg,Alan Richards,88.9,88,91,-93,113,-117,117,91,117,208
LOWA Open Southern District,2022-07-30,Women's Senior 81Kg,Alexandra Cave,81,74,78,82,96,100,104,82,104,186
LOWA Open Southern District,2022-07-30,Women's Senior 64Kg,Florence Wong,63.7,65,71,75,90,95,100,75,100,175
LOWA Open Southern District,2022-07-30,Women's Senior 81Kg,Angela Wyss,79.7,72,76,-80,-92,93,-96,76,93,169
LOWA Open Southern District,2022-07-30,Women's Senior 87+Kg,Rushan Tonge-bobia,132,67,-70,70,-95,-95,95,70,95,165
LOWA Open Southern District,2022-07-30,Women's Senior 71Kg,Lesley Brown,70.4,67,70,-72,83,-85,86,70,86,156
LOWA Open Southern District,2022-07-30,Women's Senior 87+Kg,Sherene De Stadler,90.4,-63,65,-70,-85,85,-90,65,85,150
LOWA Open Southern District,2022-07-30,Women's Senior 71Kg,Riana Henry,70.6,-62,62,-70,-82,82,-90,62,82,144
LOWA Open Southern District,2022-07-30,Women's Senior 55Kg,Eve Lo,52.8,55,58,-61,73,-76,-80,58,73,131
LOWA Open Southern District,2022-07-30,Women's Senior 59Kg,Michelle Fischer,58.8,52,55,-57,-71,-71,-75,55,0,55
