event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cornwall Weightlifting Open 2018,2018-09-29,Men's Senior 96Kg,James Doolan,93.2,85,90,95,195,-110,-110,95,195,290
Cornwall Weightlifting Open 2018,2018-09-29,Men's Senior 81Kg,Roman Swiatly,75.7,-90,90,-92,110,115,-118,90,115,205
Cornwall Weightlifting Open 2018,2018-09-29,Men's Senior 81Kg,Bradley Barnes,75.6,75,80,85,107,113,-118,85,113,198
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 76Kg,Lauren Stephens,75,-75,75,80,100,-106,106,80,106,186
Cornwall Weightlifting Open 2018,2018-09-29,Men's Masters (35-39) 96Kg,Janis Bajars,93.3,-75,75,80,95,100,105,80,105,185
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 76Kg,Amanda Stephens,72.1,53,57,63,83,88,95,63,95,158
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 64Kg,Emma Pendle,60.9,60,64,-68,75,78,81,64,81,145
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 64Kg,Elouise Gregor,63.9,58,61,64,75,79,-85,64,79,143
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 71Kg,Sharan Riyat,69.6,57,-59,60,78,-81,81,60,81,141
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 64Kg,Emily willoughby,61.1,56,-58,-58,72,76,80,56,80,136
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 76Kg,Bethany Robinson,73.1,52,55,-62,75,80,-87,55,80,135
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 71Kg,Tanya Couldwell,67.8,-50,50,57,70,75,-80,57,75,132
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 59Kg,Noni Hunter,56.6,-35,35,-40,50,55,60,35,60,95
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 55Kg,Natalia Waniczek,52,38,41,-42,50,-53,53,41,53,94
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 64Kg,Sarah Burgess,61.6,35,-40,-40,-50,51,-55,35,51,86
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 55Kg,Hannah Medder,53.5,30,-35,35,-40,40,45,35,45,80
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 55Kg,Rhea Munro,53.7,25,28,-31,42,44,47,28,47,75
Cornwall Weightlifting Open 2018,2018-09-29,Women's Senior 76Kg,Trisha Forbes,73,28,30,32,36,40,43,32,43,75
Cornwall Weightlifting Open 2018,2018-09-29,Men's Senior 102Kg,Julian Potts,96.4,0,0,0,0,0,0,0,0,0
