event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Senior 81Kg,Ryan Sweetman,79.6,125,128,130,150,155,160,130,160,290
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Masters (35-39) 81Kg,Ramadan Sayed Rabeh,80.9,95,100,103,115,120,123,103,123,226
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Youth Under 17 81Kg,Adam Mey,78.18,90,95,100,110,115,121,100,121,221
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Masters (35-39) 96Kg,Rob Redwood-Mills,91.1,75,80,90,100,110,120,90,120,210
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Under 23 67Kg,Christopher Burwood,63.4,87,91,94,100,105,110,94,110,204
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Under 23 109+Kg,Charlie Simpson,124.18,75,80,0,100,105,0,80,105,185
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Under 23 73Kg,Yin Lau,70.52,70,72,0,90,100,107,72,107,179
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 64Kg,Hannah Beaumont,63.6,70,74,78,95,100,0,78,100,178
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Masters (35-39) 89Kg,Steven  Stratford ,85.9,75,0,0,100,0,0,75,100,175
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Masters (40-44) 102Kg,Mike Spencer,101.2,75,77,79,87,88,89,79,89,168
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Masters (45-49) 89Kg,Mike Crowshaw,84,60,0,0,100,0,0,60,100,160
2022 BWL Open Series Fourth Quarter,2022-12-31,Men's Junior Under 20 81Kg,Rob Macleod,75.98,70,0,0,-90,90,0,70,90,160
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 87Kg,Charlotte Miles,83.7,65,68,0,85,88,-90,68,88,156
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Under 23 59Kg,Lucinda McGartland,58.9,58,60,62,75,80,83,62,83,145
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (35-39) 45Kg,Samantha Travis,45,58,60,61,70,73,76,61,76,137
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 76Kg,Sophie Hall,75.7,56,59,61,70,74,0,61,74,135
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 71Kg,Nadine Kehely,68.2,58,60,62,70,73,-75,62,73,135
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 81Kg,Roosa Pitkänen,79.38,60,0,0,70,0,0,60,70,130
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Junior Under 20 81Kg,Elizabeth Wood,80.5,53,55,56,66,71,72,56,72,128
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (40-44) 76Kg,Vicki Marsh,72.75,55,58,-60,65,-68,-71,58,65,123
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 59Kg,Suzanne Keddie,56,48,51,52,-65,68,-70,52,68,120
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 64Kg,Marge Urquhart,63.2,45,50,0,60,-65,65,50,65,115
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (35-39) 87Kg,Heather Gomez,83.3,50,0,0,65,0,0,50,65,115
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Under 23 87+Kg,Iona Gibson,98.5,47,49,50,57,58,62,50,62,112
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Junior Under 20 76Kg,Emily Thompson-Chisnall,73,47,49,51,55,58,61,51,61,112
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 71Kg,Niamh Young,67.4,43,44,45,55,60,66,45,66,111
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 64Kg,Chloe Kynoch,62.5,41,45,48,55,58,61,48,61,109
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (45-49) 71Kg,Sarah Dawes-Clark,69.6,40,42,43,55,60,62,43,62,105
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Junior Under 20 64Kg,Maisie Davies,59.7,45,47,50,53,55,-59,50,55,105
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Senior 71Kg,Stephanie Boyd,68.35,38,40,42,53,55,-60,42,55,97
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Junior Under 20 55Kg,paloma daniel,53.5,38,40,42,50,53,55,42,55,97
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (40-44) 71Kg,Michelle Spencer,69.4,40,41,42,47,49,0,42,49,91
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Junior Under 20 64Kg,Catherine  Simpson,60.98,35,38,40,45,50,-55,40,50,90
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (35-39) 55Kg,Angela Oatley,54.1,37,-39,39,40,45,48,39,48,87
2022 BWL Open Series Fourth Quarter,2022-12-31,Women's Masters (55-59) 55Kg,Georgie Taylor-Darke,53.1,27,28,30,42,43,45,30,45,75
