event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Senior 109+Kg,Joseph Walton,122.5,130,135,-141,160,170,-177,135,170,305
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Under 23 96Kg,Harry Nelms,91.1,124,128,-132,161,-167,-167,128,161,289
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Under 23 81Kg,Michael Farmer,74.5,115,125,130,148,155,-165,130,155,285
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Senior 102Kg,Filip Taylor,99,116,-121,122,145,150,155,122,155,277
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Senior 81Kg,William Ridge,80.7,106,110,114,140,144,147,114,147,261
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Junior Under 20 81Kg,edward gibson,80.2,104,107,-110,134,137,140,107,140,247
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Junior Under 20 73Kg,Cian Green,72.4,98,-103,-104,124,129,-137,98,129,227
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Under 23 67Kg,Garin Beams,65.8,-101,101,-104,122,-126,-126,101,122,223
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Senior 73Kg,Scott Maynard,72.3,90,94,-97,120,124,127,94,127,221
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Junior Under 20 81Kg,Daniel Davies,74.9,92,96,-100,118,122,125,96,125,221
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Junior Under 20 96Kg,Kyle Colella,92.9,90,95,98,120,-125,-125,98,120,218
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Junior Under 20 89Kg,leighton yates,83.6,92,96,-100,-120,-120,120,96,120,216
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Junior Under 20 61Kg,Ben Foggo,59.5,90,-94,-94,107,-110,110,90,110,200
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Under 23 71Kg,chloe hood,69.4,73,76,80,93,97,-100,80,97,177
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 64Kg,Jo McEwan,63.9,-78,78,80,95,-98,-98,80,95,175
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 64Kg,Bethan Watkins,63.4,76,-79,-79,95,-100,-100,76,95,171
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Under 23 64Kg,Bethany Randall,62.6,70,73,75,-88,88,-91,75,88,163
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Junior Under 20 87Kg,Niamh Collins,82.3,-69,-69,69,89,93,-96,69,93,162
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 64Kg,Megan Dixon,63.4,-70,70,-73,-90,90,-94,70,90,160
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Under 23 71Kg,Molly Greenwood,65.7,68,-73,-73,82,85,91,68,91,159
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Junior Under 20 59Kg,Charlotte Whalley,58.3,-70,70,-74,83,87,-91,70,87,157
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 55Kg,Sinead Lenihan,53.6,64,67,-70,83,-87,-87,67,83,150
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 71Kg,Tracy Rosser,69.3,65,69,-71,75,78,81,69,81,150
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Youth Under 17 59Kg,Millie Lerwill,55.3,55,58,-60,65,68,70,58,70,128
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 55Kg,Dionn Hargreaves,53.7,50,-53,53,67,-70,-72,53,67,120
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Women's Senior 64Kg,Danielle Williams ,63.5,-70,-73,-73,0,0,0,0,0,0
Welsh Senior Championship 2022 (Welsh Eligibility only),2022-12-03,Men's Senior 89Kg,Timothy Williams,87.8,107,112,-116,-130,-130,-130,112,0,0
