event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Crystal Palace Youth Invitation 2020,2020-02-08,Men's Youth Under 15 81Kg,Jonathan Peters,81,65,68,71,86,-89,89,71,89,160
Crystal Palace Youth Invitation 2020,2020-02-08,Men's Youth Under 17 67Kg,Tom Scrivens,67,-63,65,68,-80,81,-84,68,81,149
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 17 55Kg,Taliyah Homewood,55,60,63,-65,76,0,0,63,76,139
Crystal Palace Youth Invitation 2020,2020-02-08,Men's Youth Under 15 61Kg,Silver Ee,61,55,58,-60,-75,75,80,58,80,138
Crystal Palace Youth Invitation 2020,2020-02-08,Men's Youth Under 15 61Kg,Jack Webb,61,40,45,-50,55,60,-63,45,60,105
Crystal Palace Youth Invitation 2020,2020-02-08,Men's Youth Under 15 55Kg,Edward Skinner,55,38,42,45,48,52,55,45,55,100
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 55Kg,Rojda Alkaner-Russell,55,36,38,40,52,55,58,40,58,98
Crystal Palace Youth Invitation 2020,2020-02-08,Men's Youth Under 15 55Kg,Tayla Hounsell,55,32,35,38,47,50,-53,38,50,88
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 55Kg,Jorja-Leigh Riddock,55,33,-35,35,-50,50,52,35,52,87
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 40Kg,baljit kaur,40,26,28,30,34,36,-38,30,36,66
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 45Kg,Gabrielle Proper,45,25,-27,27,34,-36,36,27,36,63
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 45Kg,Amelia Green,43,20,22,-24,30,32,36,22,36,58
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 45Kg,Sophie Tucker,45,-20,20,21,24,26,28,21,28,49
Crystal Palace Youth Invitation 2020,2020-02-08,Women's Youth Under 15 45Kg,Katherine Parris,45,15,17,18,18,20,22,18,22,40
