event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Cavanagh Xmas Comp,2022-12-22,Men's Senior 109Kg,Alex Smith,103.5,104,-108,108,125,-128,0,108,125,233
Team Cavanagh Xmas Comp,2022-12-22,Men's Senior 81Kg,Adam Bryce,80.8,88,-92,92,120,124,127,92,127,219
Team Cavanagh Xmas Comp,2022-12-22,Men's Masters (35-39) 73Kg,Darren Grieve,72.8,76,77,-78,103,105,106,77,106,183
Team Cavanagh Xmas Comp,2022-12-22,Men's Senior 73Kg,Marcel Dutu,70.55,67,70,-73,-100,100,-103,70,100,170
Team Cavanagh Xmas Comp,2022-12-22,Women's Senior 71Kg,Morven Fraser,66.3,-58,58,61,73,78,-82,61,78,139
Team Cavanagh Xmas Comp,2022-12-22,Women's Masters (45-49) 76Kg,Lisa Gaffney,74.75,52,54,56,70,73,75,56,75,131
Team Cavanagh Xmas Comp,2022-12-22,Women's Senior 49Kg,Rebecca Hall,48.6,50,52,54,63,66,-70,54,66,120
Team Cavanagh Xmas Comp,2022-12-22,Women's Senior 64Kg,Eunice Xu,63.35,47,-49,49,60,63,-65,49,63,112
Team Cavanagh Xmas Comp,2022-12-22,Women's Senior 71Kg,Heather Mcilraith,69.3,45,48,-50,52,54,-57,48,54,102
Team Cavanagh Xmas Comp,2022-12-22,Men's Youth Under 15 81Kg,Logan Osborne,80.9,35,40,43,47,50,55,43,55,98
Team Cavanagh Xmas Comp,2022-12-22,Women's Under 23 59Kg,Stella Kirkpatrick,58.7,37,40,42,50,53,-55,42,53,95
Team Cavanagh Xmas Comp,2022-12-22,Women's Masters (60-64) 76Kg,claire cameron,73.75,31,32,-33,41,43,-44,32,43,75
