event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Cavanagh Summer Invitational,2022-07-02,Men's Senior 109Kg,Matthew Byers,105.2,110,115,120,135,140,145,120,145,265
Team Cavanagh Summer Invitational,2022-07-02,Men's Senior 81Kg,Adam Bryce,80.2,-90,90,-95,120,125,-128,90,125,215
Team Cavanagh Summer Invitational,2022-07-02,Men's Junior Under 20 109+Kg,Sam McKay,114.5,73,76,-78,90,-95,-95,76,90,166
Team Cavanagh Summer Invitational,2022-07-02,Women's Masters (40-44) 76Kg,christine smithson,74,58,61,64,82,85,87,64,87,151
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 76Kg,Eleanor Mawson,75.3,60,63,66,76,80,83,66,83,149
Team Cavanagh Summer Invitational,2022-07-02,Men's Masters (55-59) 89Kg,Graeme Nichol,83.7,58,60,-63,80,84,-86,60,84,144
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 71Kg,Morven Fraser,69.7,61,-63,65,-73,76,-81,65,76,141
Team Cavanagh Summer Invitational,2022-07-02,Women's Masters (35-39) 87Kg,Janine Slaven,83.8,57,-60,-60,75,79,82,57,82,139
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 87+Kg,Stephanie Thompson,88.8,55,58,-61,75,-78,-80,58,75,133
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 71Kg,Niamh Gallagher,67.7,52,55,-59,68,71,75,55,75,130
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 76Kg,Stacey McGhee,73.6,48,51,-54,66,69,-71,51,69,120
Team Cavanagh Summer Invitational,2022-07-02,Women's Masters (45-49) 76Kg,Lisa Gaffney,74.6,45,50,-52,64,68,-71,50,68,118
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 64Kg,Kathy Clowes,63.2,-46,-46,46,60,63,65,46,65,111
Team Cavanagh Summer Invitational,2022-07-02,Women's Senior 71Kg,Heather Mcilraith,69,40,43,-46,47,50,53,43,53,96
Team Cavanagh Summer Invitational,2022-07-02,Women's Masters (45-49) 49Kg,Amanda Craig,48.1,35,38,-41,46,49,52,38,52,90
