event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 102Kg,David Steel,101,127,132,0,165,170,175,132,175,307
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 96Kg,Stephen Bestman,91.8,0,131,136,0,0,165,136,165,301
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 96Kg,Allen Brindley,89.8,0,123,0,145,0,0,123,145,268
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 102Kg,James Newman,99.6,113,118,0,142,146,0,118,146,264
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 81Kg,Ryan Sweetman,80,105,110,114,135,141,146,114,146,260
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 109Kg,Karl Bosworth,107.4,110,0,0,130,135,137,110,137,247
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 109Kg,Krzysztof Bes,108.8,105,108,111,130,135,0,111,135,246
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Johannes Douglas,84,100,104,108,125,132,0,108,132,240
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 81Kg,Maksymilian Rusowski,80.8,100,0,105,120,128,135,105,135,240
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Oliver Wilmot,86.8,105,108,0,122,127,0,108,127,235
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 96Kg,Dan Lovell,93.2,100,0,104,130,0,0,104,130,234
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 102Kg,Oscar Searle,100.6,95,0,101,0,128,0,101,128,229
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Saeed Asghari,88.4,0,95,0,123,128,133,95,133,228
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 81Kg,Austin Flood,80.8,94,0,0,115,0,132,94,132,226
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Oliver Mills,83.6,90,95,100,120,125,0,100,125,225
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 109Kg,Alexander Ferguson,103.5,0,94,100,106,112,0,100,112,212
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Emmanuel Simukwayi,85.4,82,86,0,108,114,122,86,122,208
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 109Kg,Callum Bunyan,109,90,95,0,105,0,110,95,110,205
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Joe Murray,85,85,88,0,105,110,114,88,114,202
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 73Kg,Abdoul Aziz Amadou,69.2,0,81,85,104,108,0,85,108,193
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Isaac Lea,86.8,78,81,85,100,105,108,85,108,193
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Anthony Weedon,82.8,80,0,84,102,105,0,84,105,189
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,James Sturtridge,86.4,60,65,70,90,95,100,70,100,170
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 71Kg,Natasha Osgood,67.6,0,70,75,85,91,95,75,95,170
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 76Kg,Deanna Daley,74.6,69,72,0,88,92,96,72,96,168
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 67Kg,Federico Mondelli,64,68,73,0,88,0,93,73,93,166
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 87Kg,Connie Thompson,86.1,70,0,0,95,0,0,70,95,165
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 61Kg,Rhys Hall,57.4,68,0,70,80,84,85,70,85,155
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 71Kg,Monica Swayne,67.6,60,64,68,81,85,0,68,85,153
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 61Kg,Harry Street,60.8,62,68,0,0,80,0,68,80,148
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 64Kg,Jamilla Torres,61.2,60,64,67,75,78,81,67,81,148
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 81Kg,Alison Mallard,78.7,60,63,66,72,76,81,66,81,147
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 81Kg,Damian Mulcock,80.2,0,57,60,78,81,0,60,81,141
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 71Kg,Magda Garbacz,66,62,64,0,0,77,0,64,77,141
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 81Kg,Mica Latouche ,79.5,56,59,63,70,0,75,63,75,138
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 59Kg,Julia Lim,58.9,58,0,62,74,0,0,62,74,136
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 71Kg,Xcena Pasqualin,67.8,0,53,56,73,76,80,56,80,136
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Michael Patterson,81.6,55,56,60,72,74,0,60,74,134
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 81Kg,Chris Oultram,79.6,50,53,0,70,75,80,53,80,133
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 81Kg,Georgie Dawson,79.2,55,57,0,70,0,75,57,75,132
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 59Kg,Katarzyna Moszyk,57.5,55,59,62,65,69,0,62,69,131
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 64Kg,Annelies Willerton,62.5,53,0,57,70,73,0,57,73,130
Hampshire Weightlifitng Champs - Summer,2022-07-24,Men's Senior 89Kg,Samuel Patching,87.4,54,58,0,65,0,70,58,70,128
Hampshire Weightlifitng Champs - Summer,2022-07-24,Women's Senior 49Kg,Alex Redfern,48.5,50,0,53,70,73,0,53,73,126
