event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
London Series 2 2019,2019-05-11,Men's Senior 89Kg,Aaron Bolton,89,121,124,127,148,153,155,127,155,282
London Series 2 2019,2019-05-11,Men's Senior 89Kg,Omarie Mears,89,121,124,-128,143,-147,-148,124,143,267
London Series 2 2019,2019-05-11,Men's Senior 96Kg,Ramsey Kechacha,96,105,110,-115,145,150,156,110,156,266
London Series 2 2019,2019-05-11,Men's Senior 109Kg,Tyler Attree,109,108,-112,115,138,143,-148,115,143,258
London Series 2 2019,2019-05-11,Men's Senior 89Kg,Thomas Leys,89,108,112,116,130,134,139,116,139,255
London Series 2 2019,2019-05-11,Men's Youth Under 17 81Kg,Stefano Cataldi,81,100,105,-108,130,135,-140,105,135,240
London Series 2 2019,2019-05-11,Men's Youth Under 17 81Kg,Stefano Cataldi,76.45,100,105,-108,130,135,-140,105,135,240
London Series 2 2019,2019-05-11,Men's Senior 81Kg,Adam Pabani,81,98,102,106,-118,118,-123,106,118,224
London Series 2 2019,2019-05-11,Men's Senior 81Kg,Perry Stevens,81,-95,-95,95,115,120,-125,95,120,215
London Series 2 2019,2019-05-11,Men's Under 23 67Kg,Sui-Fung Fan,67,83,-85,85,-100,100,105,85,105,190
London Series 2 2019,2019-05-11,Men's Senior 81Kg,Ahsan Khan,81,80,-84,84,100,104,-107,84,104,188
London Series 2 2019,2019-05-11,Men's Under 23 61Kg,Jawany Scott,61,75,77,-80,92,95,100,77,100,177
London Series 2 2019,2019-05-11,Men's Junior Under 20 67Kg,Kent Toha,67,70,75,-79,91,95,100,75,100,175
London Series 2 2019,2019-05-11,Women's Senior 87Kg,Miriam Messmer,87,72,76,-78,-95,-95,95,76,95,171
London Series 2 2019,2019-05-11,Men's Senior 96Kg,Aaron Wade,96,70,75,-80,75,85,-96,75,85,160
London Series 2 2019,2019-05-11,Women's Senior 71Kg,Catherine Finch,71,65,-69,70,84,-89,-89,70,84,154
London Series 2 2019,2019-05-11,Men's Under 23 61Kg,Rinchen Griffiths-Golha,61,65,68,-71,-82,82,-85,68,82,150
London Series 2 2019,2019-05-11,Men's Junior Under 20 73Kg,Thomas Adler,73,58,61,-64,78,81,84,61,84,145
London Series 2 2019,2019-05-11,Women's Under 23 59Kg,Hayley Ward,59,59,61,-63,78,81,84,61,84,145
London Series 2 2019,2019-05-11,Women's Senior 55Kg,Kim Pham,55,-62,62,-65,82,-85,-85,62,82,144
London Series 2 2019,2019-05-11,Women's Senior 64Kg,Silvia Szabo,64,57,60,-62,75,-80,80,60,80,140
London Series 2 2019,2019-05-11,Men's Senior 73Kg,Andrew McKenna],73,55,58,-61,75,80,-82,58,80,138
London Series 2 2019,2019-05-11,Women's Senior 76Kg,Samantha Bunker,76,61,63,-65,72,75,-77,63,75,138
London Series 2 2019,2019-05-11,Women's Senior 81Kg,Amy Moore,81,54,56,58,-74,74,-78,58,74,132
London Series 2 2019,2019-05-11,Women's Senior 64Kg,Gilda Trapani,64,57,60,-62,-72,72,-76,60,72,132
London Series 2 2019,2019-05-11,Women's Senior 64Kg,Natasha Cassone,64,52,55,-58,68,72,-76,55,72,127
London Series 2 2019,2019-05-11,Women's Youth Under 15 55Kg,Charlotte Neale,55,52,-54,-54,-68,-68,68,52,68,120
London Series 2 2019,2019-05-11,Women's Senior 71Kg,Ana Baez,71,51,-53,53,63,-65,65,53,65,118
London Series 2 2019,2019-05-11,Women's Senior 71Kg,Emma Dickinson,71,45,48,-50,60,-63,63,48,63,111
London Series 2 2019,2019-05-11,Women's Senior 81Kg,Taye Le Monnier,81,42,44,46,53,56,59,46,59,105
London Series 2 2019,2019-05-11,Women's Junior Under 20 71Kg,Johanna Stenhols,71,-40,40,43,55,58,60,43,60,103
London Series 2 2019,2019-05-11,Women's Senior 55Kg,Louise Bennett,55,39,41,43,49,-51,51,43,51,94
London Series 2 2019,2019-05-11,Women's Senior 64Kg,Sharon Bowes,64,32,39,-40,48,50,52,39,52,91
London Series 2 2019,2019-05-11,Women's Senior 76Kg,Claire barclay,76,29,-31,32,44,-46,-47,32,44,76
London Series 2 2019,2019-05-11,Women's Junior Under 20 76Kg,Nicolle Arroyave Caicedo,76,25,-28,28,40,43,-45,28,43,71
